atm_id,education_nearest_dist_m,education_farthest_dist_m,education_total_count,count_education_50m,count_education_100m,count_education_300m,subway_nearest_dist_m,subway_farthest_dist_m,subway_total_count,count_subway_50m,count_subway_100m,count_subway_300m,post_office_nearest_dist_m,post_office_farthest_dist_m,post_office_total_count,count_post_office_50m,count_post_office_100m,count_post_office_300m,bank_nearest_dist_m,bank_farthest_dist_m,bank_total_count,count_bank_50m,count_bank_100m,count_bank_300m,competitor_count_total,objects_total_300m
244.0,69.7,252.2,5,0,1,5,0.0,0.0,0,0,0,0,197.0,197.0,1,0,0,1,0.0,0.0,0,0,0,0,0,6
245.0,0.6,0.6,1,1,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
246.0,192.9,261.2,2,0,0,2,146.9,152.0,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,4
247.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
248.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
253.0,152.0,251.3,6,0,0,6,114.6,293.1,5,0,0,5,251.3,251.3,1,0,0,1,0.0,0.0,0,0,0,0,0,12
255.0,152.0,251.3,6,0,0,6,114.6,293.1,5,0,0,5,251.3,251.3,1,0,0,1,0.0,0.0,0,0,0,0,0,12
256.0,158.3,292.7,9,0,0,9,245.8,277.3,2,0,0,2,47.3,169.3,2,1,1,2,0.0,0.0,0,0,0,0,0,13
257.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
258.0,152.0,251.3,6,0,0,6,114.6,293.1,5,0,0,5,251.3,251.3,1,0,0,1,0.0,0.0,0,0,0,0,0,12
259.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
260.0,152.0,251.3,6,0,0,6,114.6,293.1,5,0,0,5,251.3,251.3,1,0,0,1,0.0,0.0,0,0,0,0,0,12
261.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,248.9,266.8,2,0,0,2,0.0,0.0,0,0,0,0,0,2
262.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,212.9,237.4,2,0,0,2,0.0,0.0,0,0,0,0,0,2
263.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,151.1,151.1,1,0,0,1,0.0,0.0,0,0,0,0,0,1
264.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,212.9,237.4,2,0,0,2,0.0,0.0,0,0,0,0,0,2
269.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
270.0,264.3,264.3,1,0,0,1,0.0,0.0,0,0,0,0,274.2,274.2,1,0,0,1,0.0,0.0,0,0,0,0,0,2
271.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,111.5,111.5,1,0,0,1,0.0,0.0,0,0,0,0,0,1
273.0,152.0,251.3,6,0,0,6,114.6,293.1,5,0,0,5,251.3,251.3,1,0,0,1,0.0,0.0,0,0,0,0,0,12
275.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,156.2,169.0,2,0,0,2,0.0,0.0,0,0,0,0,0,2
276.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,156.2,169.0,2,0,0,2,0.0,0.0,0,0,0,0,0,2
277.0,180.0,180.0,1,0,0,1,0.0,0.0,0,0,0,0,298.0,298.0,1,0,0,1,0.0,0.0,0,0,0,0,0,2
278.0,180.0,180.0,1,0,0,1,0.0,0.0,0,0,0,0,298.0,298.0,1,0,0,1,0.0,0.0,0,0,0,0,0,2
279.0,180.0,180.0,1,0,0,1,0.0,0.0,0,0,0,0,298.0,298.0,1,0,0,1,0.0,0.0,0,0,0,0,0,2
280.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
282.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,19.8,19.8,1,1,1,1,0.0,0.0,0,0,0,0,0,1
283.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,168.7,168.7,1,0,0,1,0.0,0.0,0,0,0,0,0,1
284.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,168.7,168.7,1,0,0,1,0.0,0.0,0,0,0,0,0,1
285.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
286.0,84.2,84.2,1,0,1,1,0.0,0.0,0,0,0,0,243.2,243.2,1,0,0,1,0.0,0.0,0,0,0,0,0,2
290.0,263.8,263.8,1,0,0,1,0.0,0.0,0,0,0,0,195.7,195.7,1,0,0,1,0.0,0.0,0,0,0,0,0,2
292.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,196.5,211.0,2,0,0,2,0.0,0.0,0,0,0,0,0,2
293.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,297.1,297.1,1,0,0,1,0.0,0.0,0,0,0,0,0,1
294.0,62.6,157.3,2,0,1,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
295.0,282.2,282.2,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
299.0,173.3,292.5,4,0,0,4,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,4
300.0,135.9,295.2,4,0,0,4,112.2,112.2,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,5
302.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
303.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,67.8,67.8,1,0,1,1,0.0,0.0,0,0,0,0,0,1
304.0,0.0,0.0,0,0,0,0,223.4,223.4,1,0,0,1,126.6,198.5,2,0,0,2,0.0,0.0,0,0,0,0,0,3
305.0,218.4,218.4,1,0,0,1,0.0,0.0,0,0,0,0,88.8,278.8,2,0,1,2,0.0,0.0,0,0,0,0,0,3
306.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
308.0,69.8,253.0,3,0,1,3,0.0,0.0,0,0,0,0,133.6,200.5,6,0,0,6,0.0,0.0,0,0,0,0,0,9
309.0,267.7,267.7,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
310.0,90.9,226.9,7,0,1,7,230.8,230.8,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,10
311.0,60.0,128.5,3,0,1,3,0.0,0.0,0,0,0,0,268.2,268.2,1,0,0,1,0.0,0.0,0,0,0,0,0,4
313.0,250.5,250.5,1,0,0,1,0.0,0.0,0,0,0,0,187.4,187.4,1,0,0,1,0.0,0.0,0,0,0,0,0,2
314.0,234.6,250.3,2,0,0,2,5.1,188.1,4,3,3,4,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,6
315.0,203.1,286.7,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
316.0,166.1,166.1,1,0,0,1,0.0,0.0,0,0,0,0,196.7,196.7,1,0,0,1,0.0,0.0,0,0,0,0,0,2
317.0,122.3,288.6,3,0,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,3
318.0,174.4,174.4,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
319.0,270.4,270.4,1,0,0,1,0.0,0.0,0,0,0,0,257.6,261.8,2,0,0,2,0.0,0.0,0,0,0,0,0,3
321.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,96.4,295.4,2,0,1,2,0.0,0.0,0,0,0,0,0,2
322.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,202.5,202.5,1,0,0,1,0.0,0.0,0,0,0,0,0,1
324.0,223.9,294.4,3,0,0,3,139.7,205.6,2,0,0,2,85.3,289.6,3,0,1,3,0.0,0.0,0,0,0,0,0,8
325.0,206.0,234.6,2,0,0,2,57.6,92.2,2,0,2,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,4
329.0,172.2,264.6,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
330.0,122.2,269.2,3,0,0,3,0.0,0.0,0,0,0,0,256.5,265.3,2,0,0,2,0.0,0.0,0,0,0,0,0,5
331.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,48.9,48.9,1,1,1,1,0.0,0.0,0,0,0,0,0,1
333.0,135.9,295.2,4,0,0,4,112.2,112.2,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,5
334.0,189.9,189.9,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
335.0,114.0,289.2,3,0,0,3,0.0,0.0,0,0,0,0,281.7,284.1,2,0,0,2,0.0,0.0,0,0,0,0,0,5
336.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,132.9,132.9,1,0,0,1,0.0,0.0,0,0,0,0,0,1
337.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,262.8,262.8,1,0,0,1,0.0,0.0,0,0,0,0,0,1
338.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
339.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
340.0,266.3,266.3,1,0,0,1,0.0,0.0,0,0,0,0,224.9,229.5,2,0,0,2,0.0,0.0,0,0,0,0,0,3
342.0,259.4,259.4,1,0,0,1,0.0,0.0,0,0,0,0,26.1,26.1,1,1,1,1,0.0,0.0,0,0,0,0,0,2
343.0,144.7,255.6,2,0,0,2,0.0,0.0,0,0,0,0,263.7,263.7,1,0,0,1,0.0,0.0,0,0,0,0,0,3
344.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
345.0,132.3,132.3,1,0,0,1,0.0,0.0,0,0,0,0,262.9,262.9,1,0,0,1,0.0,0.0,0,0,0,0,0,2
346.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,262.4,262.4,1,0,0,1,0.0,0.0,0,0,0,0,0,1
348.0,171.1,245.9,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
350.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
351.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,60.8,60.8,1,0,1,1,0.0,0.0,0,0,0,0,0,1
352.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
353.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
354.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
355.0,135.9,295.2,4,0,0,4,112.2,112.2,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,5
356.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
357.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
358.0,121.0,299.9,6,0,0,6,0.0,0.0,0,0,0,0,121.6,276.7,3,0,0,3,0.0,0.0,0,0,0,0,0,9
359.0,232.2,232.2,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
360.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,100.4,257.4,2,0,0,2,0.0,0.0,0,0,0,0,0,2
361.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
362.0,205.8,262.1,3,0,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,3
365.0,282.2,282.2,1,0,0,1,62.2,241.0,3,0,2,3,145.6,264.7,2,0,0,2,0.0,0.0,0,0,0,0,0,6
366.0,223.8,223.8,1,0,0,1,0.0,0.0,0,0,0,0,102.6,102.6,1,0,0,1,0.0,0.0,0,0,0,0,0,2
368.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
369.0,249.6,249.6,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
371.0,229.0,229.0,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
372.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
373.0,0.0,0.0,0,0,0,0,274.3,274.3,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
374.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
375.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
377.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
378.0,237.6,242.1,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
379.0,195.8,264.2,3,0,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,3
380.0,120.9,170.7,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
382.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
384.0,90.6,273.0,4,0,1,4,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,4
385.0,173.9,250.5,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
388.0,216.9,273.4,3,0,0,3,0.0,0.0,0,0,0,0,116.2,198.6,4,0,0,4,0.0,0.0,0,0,0,0,0,7
389.0,279.7,279.7,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
390.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
391.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
394.0,264.5,264.5,1,0,0,1,0.0,0.0,0,0,0,0,213.6,213.6,1,0,0,1,0.0,0.0,0,0,0,0,0,2
395.0,242.4,242.4,1,0,0,1,0.0,0.0,0,0,0,0,16.9,16.9,1,1,1,1,0.0,0.0,0,0,0,0,0,2
396.0,66.9,258.6,4,0,1,4,0.0,0.0,0,0,0,0,62.4,270.3,2,0,1,2,0.0,0.0,0,0,0,0,0,6
397.0,125.0,280.2,8,0,0,8,0.0,0.0,0,0,0,0,196.1,216.6,2,0,0,2,0.0,0.0,0,0,0,0,0,10
398.0,223.8,223.8,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
399.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
400.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
401.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
402.0,189.4,298.2,3,0,0,3,237.8,237.8,1,0,0,1,151.1,151.1,1,0,0,1,0.0,0.0,0,0,0,0,0,5
403.0,280.9,299.5,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
404.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
405.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,264.9,274.3,2,0,0,2,0.0,0.0,0,0,0,0,0,2
407.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,122.7,122.7,1,0,0,1,0.0,0.0,0,0,0,0,0,1
408.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
409.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
411.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
413.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
414.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,23.1,23.1,1,1,1,1,0.0,0.0,0,0,0,0,0,1
415.0,60.3,133.1,2,0,1,2,285.1,285.1,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,3
416.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
418.0,255.5,255.5,1,0,0,1,0.0,0.0,0,0,0,0,174.5,174.5,1,0,0,1,0.0,0.0,0,0,0,0,0,2
419.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,220.9,291.0,6,0,0,6,0.0,0.0,0,0,0,0,0,6
420.0,217.7,217.7,1,0,0,1,0.0,0.0,0,0,0,0,180.4,180.4,1,0,0,1,0.0,0.0,0,0,0,0,0,3
421.0,135.9,295.2,4,0,0,4,112.2,112.2,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,5
422.0,194.6,228.0,9,0,0,9,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,10
423.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,72.4,72.4,1,0,1,1,0.0,0.0,0,0,0,0,0,1
425.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
426.0,216.9,273.4,3,0,0,3,0.0,0.0,0,0,0,0,116.2,198.6,4,0,0,4,0.0,0.0,0,0,0,0,0,7
428.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,206.1,297.0,5,0,0,5,0.0,0.0,0,0,0,0,0,6
430.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,127.6,127.6,1,0,0,1,0.0,0.0,0,0,0,0,0,1
431.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,224.6,224.6,1,0,0,1,0.0,0.0,0,0,0,0,0,1
434.0,251.2,251.2,1,0,0,1,0.0,0.0,0,0,0,0,169.2,169.2,1,0,0,1,0.0,0.0,0,0,0,0,0,2
435.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
436.0,125.0,280.2,8,0,0,8,0.0,0.0,0,0,0,0,196.1,216.6,2,0,0,2,0.0,0.0,0,0,0,0,0,10
437.0,110.3,183.6,2,0,0,2,0.0,0.0,0,0,0,0,105.7,105.7,1,0,0,1,0.0,0.0,0,0,0,0,0,3
439.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
440.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
441.0,270.2,270.2,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
443.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
444.0,153.1,153.1,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
445.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,290.4,290.4,1,0,0,1,0.0,0.0,0,0,0,0,0,1
446.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
447.0,145.0,295.4,2,0,0,2,0.0,0.0,0,0,0,0,214.8,214.8,1,0,0,1,0.0,0.0,0,0,0,0,0,3
448.0,0.0,0.0,0,0,0,0,259.2,259.2,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
449.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
450.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
452.0,0.0,0.0,0,0,0,0,282.2,282.2,1,0,0,1,170.1,236.7,4,0,0,4,0.0,0.0,0,0,0,0,0,5
454.0,258.5,258.5,1,0,0,1,0.0,0.0,0,0,0,0,94.2,193.1,3,0,1,3,0.0,0.0,0,0,0,0,0,4
455.0,216.9,273.4,3,0,0,3,0.0,0.0,0,0,0,0,116.2,198.6,4,0,0,4,0.0,0.0,0,0,0,0,0,7
457.0,60.4,260.7,3,0,1,3,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,3
458.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
459.0,213.1,261.7,2,0,0,2,219.9,219.9,1,0,0,1,185.5,205.2,2,0,0,2,0.0,0.0,0,0,0,0,0,5
460.0,7.1,241.0,5,1,1,5,0.0,0.0,0,0,0,0,165.8,205.1,2,0,0,2,0.0,0.0,0,0,0,0,0,7
461.0,147.4,265.8,4,0,0,4,11.6,108.8,5,1,3,5,106.9,277.8,3,0,0,3,0.0,0.0,0,0,0,0,0,14
462.0,207.4,263.9,3,0,0,3,0.0,0.0,0,0,0,0,211.2,211.2,1,0,0,1,0.0,0.0,0,0,0,0,0,4
464.0,278.2,278.2,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
466.0,154.0,279.6,4,0,0,4,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,4
467.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
470.0,71.9,288.1,7,0,2,7,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,7
472.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
473.0,41.6,159.8,3,1,2,3,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,3
474.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
476.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
477.0,287.8,287.8,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
479.0,258.5,258.5,1,0,0,1,0.0,0.0,0,0,0,0,94.2,193.1,3,0,1,3,0.0,0.0,0,0,0,0,0,4
480.0,291.0,291.0,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
481.0,0.0,0.0,0,0,0,0,264.8,264.8,1,0,0,1,122.4,203.6,2,0,0,2,0.0,0.0,0,0,0,0,0,3
484.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
485.0,147.4,265.8,4,0,0,4,11.6,108.8,5,1,3,5,106.9,277.8,3,0,0,3,0.0,0.0,0,0,0,0,0,14
486.0,283.6,283.6,1,0,0,1,145.7,180.3,2,0,0,2,120.6,120.6,1,0,0,1,0.0,0.0,0,0,0,0,0,4
488.0,0.0,0.0,0,0,0,0,82.1,82.1,1,0,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
489.0,147.4,265.8,4,0,0,4,11.6,108.8,5,1,3,5,106.9,277.8,3,0,0,3,0.0,0.0,0,0,0,0,0,14
491.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
492.0,135.9,295.2,4,0,0,4,112.2,112.2,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,5
494.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,243.6,243.6,1,0,0,1,0.0,0.0,0,0,0,0,0,1
495.0,276.9,297.9,2,0,0,2,0.0,0.0,0,0,0,0,112.5,112.5,1,0,0,1,0.0,0.0,0,0,0,0,0,3
496.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
499.0,61.9,219.1,3,0,1,3,231.2,231.2,1,0,0,1,123.0,247.6,2,0,0,2,0.0,0.0,0,0,0,0,0,6
500.0,122.2,269.2,3,0,0,3,0.0,0.0,0,0,0,0,256.5,265.3,2,0,0,2,0.0,0.0,0,0,0,0,0,5
502.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
504.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
505.0,216.9,273.4,3,0,0,3,0.0,0.0,0,0,0,0,116.2,198.6,4,0,0,4,0.0,0.0,0,0,0,0,0,7
507.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
