id,atm_group,bank_name,Is_24_7,Contactless_technologies,QR-codes,USD,EUR,Cash_In,Cash_Out,Non-cash_pay,Account_statement,Acсess_for_disabled,Transfer_p2p,Transfer_a2a,Loan_pay
1573.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,True,True,True,True
1575.0,1942.0,Альфа-Банк,False,True,False,True,True,True,True,True,False,True,True,True,True
1580.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1583.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1587.0,1942.0,Альфа-Банк,False,True,False,True,True,True,True,True,False,True,True,True,True
1592.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,True,True,True,True
1601.0,1942.0,Альфа-Банк,True,True,False,False,True,False,True,False,False,False,True,True,True
1602.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,False,True,True,True
1614.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1626.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1627.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1628.0,1942.0,Альфа-Банк,False,True,False,True,True,True,True,True,False,False,True,True,True
1632.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,False,True,True,True
1637.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1638.0,1942.0,Альфа-Банк,True,True,False,True,True,True,True,True,False,True,True,True,True
1639.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,False,True,True,True
1642.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1643.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1660.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,False,True,True,True
1663.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,True,True,True,True
1664.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1665.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1668.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,False,True,True,True
1670.0,1942.0,Альфа-Банк,True,False,False,False,False,True,False,False,False,False,True,False,True
1675.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,True,False,False,True,True,True
1676.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,False,True,True,True
1679.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,True,True,True,True,True
1684.0,1942.0,Альфа-Банк,True,True,False,True,True,True,True,True,False,False,True,True,True
1691.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1698.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,False,True,True,True
1699.0,1942.0,Альфа-Банк,False,True,False,True,True,True,True,True,False,True,True,True,True
1700.0,1942.0,Альфа-Банк,True,True,False,True,True,True,True,True,True,False,True,True,True
1701.0,1942.0,Альфа-Банк,True,True,False,True,True,True,True,True,True,False,True,True,True
1702.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,True,False,True,True,True
1703.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,True,False,True,True,True
1707.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,True,True,True,True,True
1708.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,True,True,True,True,True
1718.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1720.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1721.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1722.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1732.0,1942.0,Альфа-Банк,True,True,False,True,True,True,True,True,False,False,True,True,True
1758.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,True,False,True,True,True
1760.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,False,True,True,True
1768.0,1942.0,Альфа-Банк,False,True,False,False,True,False,True,True,False,False,True,True,True
1769.0,1942.0,Альфа-Банк,True,True,False,True,True,True,True,True,False,False,True,True,True
1775.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,False,True,True,True
1779.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,False,True,True,True
1789.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,False,True,True,True
1794.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,False,True,True,True
1799.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1805.0,1942.0,Альфа-Банк,True,False,False,False,False,False,False,False,False,False,False,False,False
1806.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1813.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,True,True,True,True
1817.0,1942.0,Альфа-Банк,False,True,False,True,True,True,True,True,False,True,True,True,True
1837.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1840.0,1942.0,Альфа-Банк,False,True,False,True,True,True,True,True,False,True,True,True,True
1841.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,False,True,True,True
1845.0,1942.0,Альфа-Банк,True,True,False,True,True,True,True,True,False,False,True,True,True
1846.0,1942.0,Альфа-Банк,False,True,False,False,True,False,True,False,False,True,True,True,True
1847.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1848.0,1942.0,Альфа-Банк,True,True,False,False,True,False,True,False,False,False,True,True,True
1849.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,False,True,True,True
1852.0,1942.0,Альфа-Банк,False,True,False,False,True,False,True,False,False,True,True,True,True
1853.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1861.0,1942.0,Альфа-Банк,True,True,False,True,True,True,True,True,False,False,True,True,True
1863.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1868.0,1942.0,Альфа-Банк,True,True,False,True,True,True,True,True,True,False,True,True,True
1882.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,False,True,True,True
1884.0,1942.0,Альфа-Банк,False,True,False,True,True,True,True,True,False,False,True,True,True
1886.0,1942.0,Альфа-Банк,False,True,False,True,True,True,True,True,False,True,True,True,True
1893.0,1942.0,Альфа-Банк,True,True,False,True,True,True,True,True,False,False,True,True,True
1894.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1900.0,1942.0,Альфа-Банк,True,True,False,False,True,True,True,False,False,False,True,True,True
1902.0,1942.0,Альфа-Банк,False,True,False,False,True,True,True,False,False,False,True,True,True
1905.0,3185.5,Газпромбанк,False,False,False,False,False,True,False,False,False,False,False,False,False
1908.0,1022.0,АК Барс,False,False,False,False,False,False,False,False,False,False,False,False,False
1909.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,False,False,False,False
1910.0,1022.0,АК Барс,False,False,False,False,False,False,False,False,False,False,False,False,False
1913.0,3185.5,Газпромбанк,False,False,False,False,False,True,False,False,False,True,False,False,False
1917.0,1022.0,АК Барс,False,False,True,False,False,True,True,True,False,False,False,False,False
1919.0,1022.0,АК Барс,False,False,False,False,False,False,False,False,False,False,False,False,False
1921.0,1022.0,АК Барс,False,False,False,False,False,False,False,False,False,False,False,False,False
1925.0,3185.5,Газпромбанк,True,False,False,False,False,False,False,False,False,True,False,False,False
1931.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,False,False,False,False
1932.0,3185.5,Газпромбанк,False,False,False,False,False,True,False,False,False,True,False,False,False
1936.0,1022.0,АК Барс,False,True,True,False,False,True,True,True,False,False,False,False,False
1940.0,1022.0,АК Барс,False,False,False,False,False,False,False,False,False,False,False,False,False
1953.0,1022.0,АК Барс,False,False,False,False,False,False,False,False,False,False,False,False,False
1956.0,1022.0,АК Барс,False,False,False,False,False,False,False,False,False,False,False,False,False
1958.0,1022.0,АК Барс,False,False,False,False,False,False,False,False,False,False,False,False,False
1967.0,1022.0,АК Барс,False,True,True,False,False,True,True,True,False,False,False,False,False
1968.0,1022.0,АК Барс,False,False,True,False,False,True,True,True,False,True,False,False,False
1970.0,496.5,Россельхозбанк,True,False,False,False,False,True,True,False,True,True,True,False,False
1972.0,496.5,Россельхозбанк,True,True,True,False,False,True,True,True,True,True,True,False,False
1979.0,496.5,Россельхозбанк,True,False,False,False,False,True,True,False,True,True,True,False,False
1982.0,496.5,Россельхозбанк,True,True,True,False,False,True,True,True,True,False,True,False,False
1984.0,496.5,Россельхозбанк,True,True,True,False,False,True,True,True,True,True,True,False,False
1987.0,496.5,Россельхозбанк,True,False,False,False,False,True,True,False,True,True,True,False,False
1993.0,496.5,Россельхозбанк,True,False,False,False,False,True,True,False,True,True,True,False,False
1994.0,496.5,Россельхозбанк,False,True,True,False,False,True,True,True,True,True,True,False,False
2000.0,496.5,Россельхозбанк,True,True,True,False,False,True,True,True,True,True,True,False,False
2001.0,496.5,Россельхозбанк,True,False,False,False,False,True,True,False,True,False,True,False,False
2002.0,1022.0,АК Барс,True,True,True,False,False,True,True,True,False,False,False,False,False
2005.0,496.5,Россельхозбанк,True,False,False,False,False,True,True,False,True,True,True,False,False
2008.0,496.5,Россельхозбанк,True,False,False,False,False,True,True,False,True,True,True,False,False
2015.0,496.5,Россельхозбанк,True,True,True,False,False,True,True,True,True,True,True,False,False
2016.0,496.5,Россельхозбанк,True,True,True,False,False,True,True,True,True,True,True,False,False
2020.0,496.5,Россельхозбанк,False,False,False,False,False,True,True,False,True,True,True,False,False
2026.0,496.5,Россельхозбанк,False,True,True,False,False,True,True,True,True,True,True,False,False
2028.0,496.5,Россельхозбанк,True,False,False,False,False,True,True,False,True,False,True,False,False
2029.0,496.5,Россельхозбанк,True,False,False,False,False,True,True,False,True,True,True,False,False
2031.0,496.5,Россельхозбанк,True,False,False,False,False,True,True,False,True,True,True,False,False
2036.0,3185.5,Газпромбанк,True,True,True,False,False,True,True,True,False,False,False,False,False
2037.0,3185.5,Газпромбанк,True,False,False,False,False,True,False,False,False,False,False,False,False
2039.0,3185.5,Газпромбанк,True,True,False,False,False,False,True,True,False,False,False,False,False
2041.0,3185.5,Газпромбанк,False,True,False,False,False,True,True,True,False,True,False,False,False
