id,atm_group,address_raw,address_geocoded,geo_lon,geo_lat,country,region,municipality,city,street,house,population_density_per_km2,target,is_24_7,contactless_tech,qr_codes,usd_available,eur_available,cash_in,cash_out,cashless_pay,account_statement,access_for_disabled,transfer_p2p,transfer_a2a,loan_payments,nearest_malls_dist_m,count_malls_300m,nearest_supermarkets_dist_m,count_supermarkets_300m,nearest_pharmacies_hospitals_dist_m,count_pharmacies_hospitals_300m,count_banks_atms_300m,nearest_cafes_dist_m,count_cafes_300m,nearest_restaurants_dist_m,count_restaurants_300m,nearest_public_transport_dist_m,count_public_transport_300m,nearest_parking_dist_m,count_parking_300m,nearest_education_dist_m,count_education_300m,nearest_subway_dist_m,nearest_post_offices_dist_m,count_post_offices_300m,has_subway_nearby,nearest_offices_dist_m,count_offices_100m,count_offices_300m,count_offices_500m,count_offices_1000m,count_payment_terminals_100m,count_payment_terminals_300m,count_payment_terminals_500m,count_payment_terminals_1000m,nearest_payment_terminals_dist_m,count_money_transfer_100m,count_money_transfer_300m,count_money_transfer_500m,count_money_transfer_1000m,nearest_money_transfer_dist_m,nearest_shops_food_small_dist_m,count_shops_food_small_100m,count_shops_food_small_300m,count_shops_food_small_500m,count_shops_food_small_1000m,count_hypermarkets_100m,count_hypermarkets_300m,count_hypermarkets_500m,count_hypermarkets_1000m,nearest_hypermarkets_dist_m,count_markets_100m,count_markets_300m,count_markets_500m,count_markets_1000m,nearest_markets_dist_m,nearest_fitness_sport_dist_m,count_fitness_sport_100m,count_fitness_sport_300m,count_fitness_sport_500m,count_fitness_sport_1000m,nearest_hotels_hostels_dist_m,count_hotels_hostels_100m,count_hotels_hostels_300m,count_hotels_hostels_500m,count_hotels_hostels_1000m,count_railway_stations_100m,count_railway_stations_300m,count_railway_stations_500m,count_railway_stations_1000m,nearest_railway_stations_dist_m,count_residential_buildings_100m,count_residential_buildings_300m,count_residential_buildings_500m,count_residential_buildings_1000m,nearest_residential_buildings_dist_m,count_residential_landuse_100m,count_residential_landuse_300m,count_residential_landuse_500m,count_residential_landuse_1000m,nearest_residential_landuse_dist_m,nearest_fuel_dist_m,count_fuel_100m,count_fuel_300m,count_fuel_500m,count_fuel_1000m,count_highway_pedestrian_100m,count_highway_pedestrian_300m,count_highway_pedestrian_500m,count_highway_pedestrian_1000m,nearest_highway_pedestrian_dist_m,nearest_footway_100m_dist_m,count_footway_100m_100m,count_landuse_mix_100m,count_landuse_mix_300m,count_landuse_mix_500m,count_landuse_mix_1000m,nearest_landuse_mix_dist_m,land_use_type,land_use_dist_m,city_center_dist_m,is_city_center,population,city_type,city_size_category,federal_district,macro_region,grp_per_capita_2023_rub,avg_salary_oct_2025_rub,avg_income_q3_2025_rub,is_federal_city,is_federal_district_capital
43.0,32.0,"MIKHAILA POPOVICHA, 4A VOLOGDA        ","Россия, Вологда, улица Михаила Поповича, 4А",39.836097,59.241084,Россия,Вологодская область,городской округ Вологда,Вологда,улица Михаила Поповича,4А,7.76,0.1091918636156862,True,True,False,True,True,True,True,True,False,False,False,False,False,,0,446.3,0,438.6,0,0,441.5,0,,0,380.2,0,211.0,1,,0,,,0,False,,0,0,0,0,0,0,0,0,,0,0,0,0,,513.2,0,0,0,6,0,0,0,0,,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,2,570.5,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,1,3,17,284.9,residential,284.9,2868.9,0,311523.0,regional_capital,medium,СЗФО,north,2646233.8571428573,114854.7,118966.66666666669,False,False
44.0,32.0,"GUBAREVICHA, 5         ELISTRA        ","Россия, Республика Калмыкия, Элиста, улица Губаревича, 5",44.272804,46.307693,Россия,Республика Калмыкия,городской округ Элиста,Элиста,улица Губаревича,5,3.52,0.1395427936652576,False,False,False,False,False,False,False,False,False,False,False,False,False,295.8,1,45.1,2,176.8,4,11,146.1,11,200.5,3,86.7,6,68.7,5,114.3,15,0.0,286.9,1,False,70.4,4,24,44,78,0,1,1,1,235.4,0,2,2,2,224.4,115.3,0,3,4,11,0,0,0,0,,0,0,0,3,621.6,333.9,0,0,2,4,597.0,0,0,0,5,0,0,0,0,,0,0,5,22,326.6,0,0,0,0,,,0,0,0,0,0,1,1,4,189.7,,0,1,1,5,63,86.7,industrial,86.7,,0,103600.0,regional_capital,medium,ЮФО,south,540000.0,76143.4,60000.0,False,False
45.0,32.0,"KUBANSKAYA, 23, 2      ASTRAKHAN      ","Россия, Астрахань, Кубанская улица, 23к2",48.039754,46.32687,Россия,Астраханская область,городской округ Астрахань,Астрахань,Кубанская улица,23к2,21.88,0.0965890678166445,False,False,False,False,False,False,False,False,False,False,False,False,False,865.6,0,376.8,0,173.3,3,3,581.2,0,106.6,2,39.1,6,144.5,2,271.1,1,0.0,0.0,0,False,62.8,1,1,3,12,0,0,0,0,,0,0,0,0,,183.8,0,3,5,10,0,0,0,0,,0,0,1,2,343.6,189.6,0,1,3,5,,0,0,0,0,0,0,0,1,902.0,0,0,0,0,,0,0,3,15,370.4,911.1,0,0,0,1,0,0,0,0,,,0,0,0,4,22,370.4,commercial,62.8,2610.7,0,475629.0,regional_capital,medium,ЮФО,south,540000.0,76143.4,60000.0,False,False
48.0,32.0,"SOLNECHNAYA, 18.3      KRASNODAR      ","Россия, Краснодар, Солнечная улица, 18/3",39.004418,45.071529,Россия,Краснодарский край,городской округ Краснодар,Краснодар,Солнечная улица,18/3,78.66,0.1527974602485232,True,True,False,True,True,True,True,True,False,False,False,False,False,717.9,0,2.4,1,25.6,4,10,329.9,0,303.6,0,294.7,1,26.6,8,0.0,0,0.0,189.0,1,False,33.6,2,8,16,36,0,0,0,1,999.0,0,0,0,0,,307.1,0,0,2,17,0,0,0,0,,0,0,0,1,886.5,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,3,10,295.6,0,1,5,24,256.5,,0,0,0,0,0,0,0,0,,48.0,15,0,1,5,32,256.5,residential,256.5,,0,1131000.0,regional_capital,million+,ЮФО,south,600000.0,76143.4,60000.0,False,False
50.0,32.0,"VERESHCHAGINA, 45      CHEREPOVETS    ","Россия, Вологодская область, Череповец, улица Верещагина, 45",37.91549,59.128145,Россия,Вологодская область,городской округ Череповец,Череповец,улица Верещагина,45,7.76,0.1512257297587029,False,False,False,False,False,False,False,False,False,False,False,False,False,230.1,1,200.5,5,215.8,3,4,156.6,2,189.8,3,219.4,2,170.8,2,91.3,1,230.5,149.5,1,True,,0,0,0,0,0,0,0,0,,0,0,0,1,526.2,156.9,0,1,8,27,0,0,0,0,,0,1,1,3,184.4,612.3,0,0,0,6,,0,0,0,0,0,0,0,0,,0,0,0,11,633.3,0,0,0,0,,,0,0,0,0,0,0,0,0,,26.4,14,0,0,0,1,863.2,commercial,82.4,,0,298169.0,city,medium,СЗФО,north,2646233.8571428573,114854.7,118966.66666666669,False,False
52.0,496.5,LENINA 141                TOMSK       ,"Россия, Томск, проспект Ленина, 141",84.948646,56.49455,Россия,Томская область,городской округ Томск,Томск,проспект Ленина,141,3.39,-0.1187383641498073,True,True,True,False,False,True,True,True,True,True,True,False,False,5.1,6,215.6,1,92.2,9,16,78.7,9,122.9,4,23.9,14,85.7,17,136.6,2,0.0,239.4,1,False,53.7,3,15,29,58,0,0,0,0,,0,0,0,0,,137.7,0,1,2,6,0,0,0,0,,0,0,0,0,,,0,0,0,0,256.0,0,1,4,11,0,0,0,0,,0,7,11,18,163.3,0,0,0,0,,,0,0,0,0,0,0,1,36,467.5,13.3,11,2,9,24,73,59.3,commercial,59.3,,0,556478.0,regional_capital,large,СФО,siberia,623859.6666666666,96647.95,38000.0,False,False
53.0,496.5,"50 LET OKTYABRYA,16       PETROPAVLOVS","Россия, Камчатский край, Петропавловск-Камчатский, проспект 50 лет Октября, 16",158.636344,53.056274,Россия,Камчатский край,городской округ Петропавловск-Камчатский,Петропавловск-Камчатский,проспект 50 лет Октября,16,0.63,0.0071866264648658,False,False,False,False,False,True,True,False,True,True,True,False,False,75.3,6,229.7,3,28.1,6,9,18.5,8,12.8,12,106.7,6,71.0,8,248.9,2,0.0,34.1,3,False,33.6,2,8,17,28,0,0,0,0,,0,0,0,0,,238.1,0,2,12,22,0,0,0,0,,1,1,1,2,3.8,914.1,0,0,0,2,,0,0,0,0,0,0,0,0,,0,0,0,7,556.1,0,1,3,8,267.2,910.1,0,0,0,2,0,1,2,2,111.1,40.6,2,1,2,4,17,91.3,commercial,91.3,,0,181054.0,regional_capital,medium,ДФО,far_east,1400000.0,140000.0,105000.0,False,False
54.0,496.5,RIBNIKOV 1                UMBA        ,"Россия, Мурманская область, Терский район, посёлок городского типа Умба, улица Рыбников, 1",34.338838,66.674855,Россия,Мурманская область,городское поселение Умба,посёлок городского типа Умба,улица Рыбников,1,4.76,-0.1115836130382242,True,True,True,False,False,True,True,True,True,False,True,False,False,,0,226.3,1,179.3,2,2,394.4,0,,0,,0,269.2,2,0.0,0,0.0,118.6,1,False,100.6,0,3,5,6,0,0,0,0,,0,0,0,0,,100.5,0,2,3,3,0,0,0,0,,0,0,0,0,,,0,0,0,0,397.7,0,0,1,3,0,0,0,0,,0,0,0,0,,0,1,1,2,202.3,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,commercial,100.6,,0,,,,СЗФО,north,1450000.0,110000.0,90000.0,False,False
55.0,496.5,PERVOMAYSKAYA 59A         KANDALAKSHA ,"Россия, Мурманская область, Кандалакша, Первомайская улица, 59",32.414952,67.153019,Россия,Мурманская область,городское поселение Кандалакша,Кандалакша,Первомайская улица,59,4.76,-0.1014424435022527,False,True,True,False,False,True,True,True,True,True,True,False,False,10.2,1,61.9,11,116.7,8,5,101.6,4,196.0,1,88.4,5,112.8,10,101.2,3,0.0,0.0,0,False,15.9,3,6,10,12,0,0,0,0,,0,0,0,0,,88.5,1,4,7,12,0,0,0,0,,0,1,1,1,244.0,593.5,0,0,0,2,311.7,0,0,4,5,0,0,0,1,791.9,0,0,0,0,,0,2,6,13,248.0,610.4,0,0,0,2,0,5,5,19,143.8,102.0,0,0,3,7,17,248.0,residential,248.0,,0,,,,СЗФО,north,1450000.0,110000.0,90000.0,False,False
57.0,496.5,TSENTRALNAYA 9B           SVETLOLOBOVO,"Россия, Красноярский край, Балахтинско-Новоселовский округ, село Светлолобово, Центральная улица, 9",90.851772,55.090402,Россия,Красноярский край,Балахтинско-Новоселовский округ,село Светлолобово,Центральная улица,9,1.18,-0.0800818402124782,False,False,False,False,False,True,True,False,True,True,True,False,False,,0,,0,,0,0,,0,,0,,0,,0,,0,,,0,False,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,unknown,,,0,,,,СФО,siberia,1200000.0,104869.1,38000.0,False,False
59.0,496.5,KRASNOGVARDEYSKAYA 75/1   SPASSK DALNI,"Россия, Приморский край, Спасск-Дальний, Красногвардейская улица, 75/1",132.826623,44.576938,Россия,Приморский край,городской округ Спасск-Дальний,Спасск-Дальний,Красногвардейская улица,75/1,11.1,-0.0295444188673066,True,True,True,False,False,True,True,True,True,True,True,False,False,74.9,0,122.6,2,89.9,1,0,,0,,0,142.0,2,183.2,4,160.9,2,0.0,0.0,0,False,213.2,0,1,1,1,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,commercial,213.2,,0,,,,ДФО,far_east,620000.0,95553.5,135440.0,False,False
61.0,496.5,DZERZHINSKOGO 82/2        VELSK       ,"Россия, Архангельская область, Вельск, улица Дзержинского, 82",42.112428,61.069724,Россия,Архангельская область,муниципальное образование Вельское,Вельск,улица Дзержинского,82,1.84,-0.069485196898084,False,True,True,False,False,True,True,True,True,False,True,False,False,170.5,5,144.4,5,86.6,4,8,175.9,2,182.9,2,137.0,4,253.9,1,36.7,1,0.0,0.0,0,False,,0,0,0,0,0,1,1,2,281.6,0,0,0,0,,222.2,0,3,6,15,0,0,0,0,,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,1,3,420.0,625.5,0,0,0,2,0,1,1,3,253.1,44.1,1,1,2,4,10,46.9,industrial,46.9,,0,,,,СЗФО,north,850000.0,114854.7,118966.66666666669,False,False
62.0,496.5,LENINA 2                  USMAN       ,"Россия, Липецкая область, Усмань, улица Ленина, 2",39.736662,52.038854,Россия,Липецкая область,городское поселение Усмань,Усмань,улица Ленина,2,46.06,-0.0560772655674922,False,True,True,False,False,True,True,True,False,False,False,False,False,,0,406.7,0,648.1,0,0,,0,,0,,0,,0,,0,,,0,False,562.6,0,0,0,4,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,11,18,51,120.7,878.2,0,0,0,1,0,0,0,0,,,0,0,11,18,51,120.7,unknown,,47277.2,0,,,,ЦФО,central,1080887.5,122661.03333333333,102500.0,False,False
64.0,496.5,DZERZHINSKOGO 32          YAKUTSK     ,"Россия, Республика Саха (Якутия), Якутск, улица Дзержинского, 32",129.740982,62.045845,Россия,Республика Саха (Якутия),городской округ Якутск,Якутск,улица Дзержинского,32,0.31,-0.0170205853646332,False,False,False,False,False,True,True,False,True,True,True,False,False,296.1,1,114.5,2,143.4,2,4,181.8,2,358.0,0,46.2,5,158.3,2,0.0,0,0.0,252.5,1,False,175.6,0,2,2,10,0,0,0,0,,0,0,0,0,,184.6,0,1,1,4,0,0,0,0,,0,0,0,0,,,0,0,0,0,786.3,0,0,0,2,0,0,0,0,,0,0,0,0,,0,0,0,0,,856.1,0,0,0,2,0,0,0,0,1051.6,104.0,0,0,0,0,0,,commercial,500.5,,0,355379.0,regional_capital,medium,ДФО,far_east,1800000.0,130000.0,95000.0,False,False
65.0,496.5,KRASNOARMEYSKAYA 102      KYZYL       ,"Россия, Республика Тыва, Кызыл, Красноармейская улица, 102",94.439535,51.716977,Россия,Республика Тыва,городской округ Кызыл,Кызыл,Красноармейская улица,102,1.98,0.0179476397601973,False,False,False,False,False,False,True,False,True,True,True,False,False,55.9,4,381.0,0,127.8,1,3,51.6,2,404.2,0,249.0,2,45.3,9,0.0,0,0.0,225.7,3,False,156.0,0,8,15,22,0,0,0,0,,0,0,0,0,,145.1,0,1,3,6,0,0,0,0,,0,2,2,2,214.8,898.4,0,0,0,1,435.7,0,0,1,4,0,0,0,0,,0,0,1,12,499.3,0,0,0,0,,,0,0,0,0,0,1,3,27,202.4,59.4,9,0,0,0,0,,commercial,156.0,694.8,1,,,,СФО,siberia,363158.0,96647.95,38000.0,False,False
66.0,496.5,INTERNATSIONALNAYA 76     KALININGRAD ,"Россия, Калининград, Интернациональная улица, 76",20.510281,54.66891,Россия,Калининградская область,городской округ Калининград,Калининград,Интернациональная улица,76,68.3,-0.1425206147443734,True,False,False,False,False,True,True,False,True,True,True,False,False,663.5,0,8.1,4,155.5,1,5,691.3,0,80.9,1,85.0,9,42.0,19,0.0,0,0.0,202.7,1,False,18.6,1,1,1,3,0,0,0,0,,0,0,0,0,,175.7,0,3,4,13,0,0,0,0,,0,0,0,1,544.3,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,1,648.7,0,1,2,16,256.2,,0,0,0,0,0,0,0,0,,,0,0,3,5,24,256.2,commercial,18.6,4588.3,0,493934.0,regional_capital,medium,СЗФО,north,460000.0,78056.1,118966.66666666669,False,False
67.0,496.5,OKTYABRSKAYA 20           KLINTSI     ,"Россия, Брянская область, Клинцы, Октябрьская улица, 20",32.237616,52.749153,Россия,Брянская область,городской округ Клинцы,Клинцы,Октябрьская улица,20,32.15,-0.0722508966931076,True,False,False,False,False,True,True,False,True,True,True,False,False,275.8,1,34.1,1,215.9,1,4,642.1,0,381.1,0,41.7,2,316.2,0,,0,,,0,False,307.0,0,0,4,10,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,177.7,0,1,1,2,0,0,0,0,,0,0,0,0,,0,8,19,50,122.7,,0,0,0,0,0,0,1,9,463.8,209.1,0,0,9,21,59,122.7,residential,122.7,,0,,,,ЦФО,central,1080887.5,122661.03333333333,102500.0,False,False
68.0,496.5,VOROSHILOVA 6/24          KRASNIY SULI,"Россия, Ростовская область, Красный Сулин, улица Ворошилова, 6",40.057037,47.894757,Россия,Ростовская область,Красносулинское городское поселение,Красный Сулин,улица Ворошилова,6,41.22,-0.0662641044561293,True,True,True,False,False,True,True,True,True,True,True,False,False,,0,5.7,5,150.9,2,3,134.1,1,41.8,2,142.9,2,29.2,2,295.2,1,0.0,0.0,0,False,,0,0,0,0,0,0,0,0,,0,0,0,0,,87.2,1,2,5,9,0,0,0,0,,0,0,1,1,392.0,928.4,0,0,0,1,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,1,1,446.1,479.5,0,0,1,1,0,0,0,0,,153.8,0,0,0,0,0,,commercial,392.0,15614.4,0,,,,ЮФО,south,550000.0,76143.4,60000.0,False,True
69.0,496.5,KOLOMEYTSEVA 13A          YASHKUL     ,"Россия, Республика Калмыкия, поселок Яшкуль, улица Коломейцева, 13",45.352265,46.171941,Россия,Республика Калмыкия,Яшкульский район,поселок Яшкуль,улица Коломейцева,13,3.52,-0.0313454874829662,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,0,,0,0,,0,,0,993.1,0,955.0,0,,0,,,0,False,827.5,0,0,0,1,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,7,34,153.4,,0,0,0,0,0,0,0,0,,,0,0,3,9,36,153.4,residential,153.4,,0,,,,ЮФО,south,540000.0,76143.4,60000.0,False,False
70.0,496.5,ZEMLYANOY VAL 29/1        MOSCOW      ,"Россия, Москва, улица Земляной Вал, 29с1",37.661356,55.757085,Россия,Москва,unknown,Москва,улица Земляной Вал,29с1,5116.75,-0.0666485102464103,True,True,True,False,False,True,True,True,True,True,True,False,False,142.6,1,127.3,3,149.4,6,24,179.4,10,68.2,43,54.6,27,89.3,8,0.0,0,111.5,0.0,0,True,,0,0,0,0,0,0,0,4,714.3,0,0,0,0,,7.4,2,8,15,28,0,0,0,0,,0,0,0,0,,,0,0,0,0,408.0,0,0,4,30,0,4,4,4,111.5,0,0,0,0,,0,0,5,27,341.3,228.4,0,1,1,7,0,0,0,0,,,0,0,2,16,72,153.5,commercial,153.5,2849.7,0,13149803.0,federal_city,million+,ЦФО,central,2463550.0,173747.6,120000.0,True,True
71.0,496.5,AZINA 55A                 SARAPUL     ,"Россия, Удмуртская Республика, Сарапул, улица Азина, 55А",53.806992,56.467394,Россия,Удмуртская Республика,городской округ Сарапул,Сарапул,улица Азина,55А,35.34,-0.0687390909149746,True,True,True,False,False,True,True,True,True,True,True,False,False,228.1,1,22.5,2,35.8,3,6,106.8,1,115.5,1,49.9,6,84.9,2,263.2,1,0.0,48.4,2,False,48.4,1,1,2,27,0,0,0,0,,0,0,0,0,,187.8,0,1,3,10,0,0,0,0,,0,0,0,0,,659.9,0,0,0,1,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,119.9,0,1,1,2,0,0,0,0,,18.0,5,3,21,47,161,19.3,commercial,19.3,1357.5,1,,,,ПФО,central,610000.0,87942.1,70000.0,False,False
72.0,496.5,MIRA 11A                  LAKINSK     ,"Россия, Владимирская область, Собинский муниципальный округ, Лакинск, улица Мира, 11А",39.979908,56.022353,Россия,Владимирская область,Собинский муниципальный округ,Лакинск,улица Мира,11А,45.73,-0.0633030024752921,True,True,True,False,False,True,True,True,True,True,True,False,False,65.1,1,58.8,1,216.0,1,2,435.2,0,76.6,0,122.9,2,243.6,1,71.9,1,0.0,94.9,1,False,121.3,0,1,3,3,0,0,0,0,,0,0,0,0,,394.6,0,0,1,3,0,0,0,0,,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,1,1,312.3,0,0,0,8,553.4,0,1,4,12,291.1,,0,0,0,0,0,0,0,0,,73.6,1,0,1,4,19,291.1,commercial,121.3,29150.4,0,,,,ЦФО,central,1080887.5,122661.03333333333,102500.0,False,False
73.0,496.5,FRUNZE 2A                 SUKPAK      ,"Россия, Республика Тыва, Кызылский кожуун, село Сукпак, улица Фрунзе, 2А",94.268559,51.649913,Россия,Республика Тыва,Кызылский кожуун,село Сукпак,улица Фрунзе,2А,1.98,0.0304689035144139,False,False,False,False,False,True,True,False,True,True,True,False,False,,0,,0,466.7,0,0,,0,,0,,0,,0,141.4,1,0.0,0.0,0,False,,0,0,0,0,0,0,0,0,,0,0,0,0,,267.4,0,1,2,3,0,0,0,0,,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,,2,36,123,328,27.9,0,0,0,1,849.9,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,residential,27.9,13564.2,0,,,,СФО,siberia,363158.0,96647.95,38000.0,False,False
75.0,496.5,SOVETSKAYA 82             STARONIZHEST,"Россия, Красноармейский район, станица Старонижестеблиевская, Советская улица, 82",38.438668,45.377907,Россия,Краснодарский край,Старонижестеблиевское сельское поселение,станица Старонижестеблиевская,Советская улица,82,78.66,0.0891053493398533,True,True,False,False,False,True,True,True,True,True,True,False,False,,0,295.0,1,190.9,1,1,345.1,0,,0,532.1,0,291.1,1,0.0,0,0.0,245.7,1,False,521.4,0,0,0,1,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,1,1,406.8,252.8,0,1,1,1,,0,0,0,0,0,0,0,0,,0,0,0,14,658.4,0,0,0,0,,808.1,0,0,0,1,1,2,2,2,41.8,81.8,1,0,0,0,0,,unknown,,55134.9,0,,,,ЮФО,south,600000.0,76143.4,60000.0,False,False
76.0,496.5,PSKOVSKAYA 2              VOLOGDA     ,"Россия, Вологда, Псковская улица, 2",39.829386,59.201062,Россия,Вологодская область,городской округ Вологда,Вологда,Псковская улица,2,7.76,-0.0882078468766762,False,True,True,False,False,True,True,True,True,True,True,False,False,4.0,2,19.6,2,15.2,4,1,475.3,0,242.1,1,144.4,13,24.0,13,,0,,,0,False,156.9,0,1,1,5,0,0,0,0,,0,0,0,0,,139.4,0,2,2,7,0,0,0,0,,0,0,0,0,,373.1,0,0,1,1,420.6,0,0,1,3,0,0,0,0,,0,1,2,3,268.4,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,1,4,25,252.5,residential,252.5,4010.5,0,311523.0,regional_capital,medium,СЗФО,north,2646233.8571428573,114854.7,118966.66666666669,False,False
77.0,496.5,LENINA 35                 NOVOZIBKOV  ,"Россия, Брянская область, Новозыбков, улица Ленина, 35",31.94119,52.534543,Россия,Брянская область,Новозыбковский городской округ,Новозыбков,улица Ленина,35,32.15,-0.0690883399283735,False,False,False,False,False,True,True,False,True,True,True,False,False,34.6,2,7.8,3,23.5,3,1,87.9,1,344.1,0,56.8,6,36.1,4,0.0,0,0.0,299.8,1,False,178.8,0,2,7,38,0,0,0,0,,0,0,0,0,,337.2,0,0,2,7,0,0,0,0,,0,0,0,0,,491.2,0,0,1,5,381.5,0,0,2,8,0,0,0,0,,0,0,14,45,301.6,0,4,7,19,143.1,992.7,0,0,0,1,0,0,0,3,588.4,32.4,1,0,4,7,31,143.1,residential,143.1,,0,,,,ЦФО,central,1080887.5,122661.03333333333,102500.0,False,False
78.0,496.5,KRASNAYA 112              VEL. USTUG  ,"Россия, Вологодская область, Великий Устюг, Красная улица, 112",46.306895,60.759108,Россия,Вологодская область,Великоустюгский муниципальный округ,Великий Устюг,Красная улица,112,7.76,-0.0620400053633821,False,False,False,False,False,True,True,False,True,False,True,False,False,2.7,7,26.1,3,19.3,3,3,119.9,8,194.6,1,112.3,3,65.2,5,,0,,,0,False,25.6,4,6,7,11,0,1,1,1,169.9,0,0,0,0,,88.7,1,1,3,13,0,0,0,0,,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,,2,12,29,231,70.4,0,4,7,27,107.5,,0,0,0,0,0,0,0,0,,46.8,2,1,5,9,30,83.5,commercial,83.5,,0,,,,СЗФО,north,2646233.8571428573,114854.7,118966.66666666669,False,False
79.0,496.5,DZERZHINSKOGO 57          KINTSY      ,"Россия, Брянская область, Клинцы, улица Дзержинского, 57",32.247381,52.752849,Россия,Брянская область,городской округ Клинцы,Клинцы,улица Дзержинского,57,32.15,-0.0154044290993901,False,False,False,False,False,True,True,False,True,True,True,False,False,3.3,1,16.0,1,383.6,0,0,389.6,0,34.6,1,388.4,0,78.6,2,,0,,,0,False,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,1,574.9,,0,0,0,0,885.7,0,0,0,1,0,0,0,0,,0,0,0,0,,0,2,6,49,183.0,,0,0,0,0,0,0,0,0,,,0,0,3,11,61,183.0,residential,183.0,,0,,,,ЦФО,central,1080887.5,122661.03333333333,102500.0,False,False
80.0,496.5,BRYANSKAYA 67A            TRUBCHEVSK  ,"Россия, Брянская область, Трубчевск, Брянская улица, 67А",33.766477,52.580396,Россия,Брянская область,Трубчевское городское поселение,Трубчевск,Брянская улица,67А,32.15,-0.1148972734370241,False,True,False,False,False,True,True,True,True,False,True,False,False,277.8,1,120.7,3,73.3,3,3,111.9,1,,0,21.0,2,432.7,0,149.4,6,0.0,137.9,1,False,98.2,1,4,4,4,0,0,0,0,,0,0,0,0,,113.4,0,5,10,25,0,0,0,0,,0,0,1,1,354.4,,0,0,0,0,170.6,0,1,2,2,0,0,0,0,,0,0,0,0,,0,0,0,0,1264.1,,0,0,0,0,0,0,0,0,,69.7,4,0,0,1,1,442.7,commercial,442.7,,0,,,,ЦФО,central,1080887.5,122661.03333333333,102500.0,False,False
