atm_id,atm_lat,atm_lon,nearest_offices_name,nearest_offices_dist_m,count_offices_100m,count_offices_300m,count_offices_500m,count_offices_1000m,count_payment_terminals_100m,count_payment_terminals_300m,count_payment_terminals_500m,count_payment_terminals_1000m,nearest_payment_terminals_name,nearest_payment_terminals_dist_m,count_money_transfer_100m,count_money_transfer_300m,count_money_transfer_500m,count_money_transfer_1000m,nearest_money_transfer_name,nearest_money_transfer_dist_m,nearest_shops_food_small_name,nearest_shops_food_small_dist_m,count_shops_food_small_100m,count_shops_food_small_300m,count_shops_food_small_500m,count_shops_food_small_1000m,count_hypermarkets_100m,count_hypermarkets_300m,count_hypermarkets_500m,count_hypermarkets_1000m,nearest_hypermarkets_name,nearest_hypermarkets_dist_m,count_markets_100m,count_markets_300m,count_markets_500m,count_markets_1000m,nearest_markets_name,nearest_markets_dist_m,nearest_fitness_sport_name,nearest_fitness_sport_dist_m,count_fitness_sport_100m,count_fitness_sport_300m,count_fitness_sport_500m,count_fitness_sport_1000m,nearest_hotels_hostels_name,nearest_hotels_hostels_dist_m,count_hotels_hostels_100m,count_hotels_hostels_300m,count_hotels_hostels_500m,count_hotels_hostels_1000m,count_railway_stations_100m,count_railway_stations_300m,count_railway_stations_500m,count_railway_stations_1000m,nearest_railway_stations_name,nearest_railway_stations_dist_m,count_residential_buildings_100m,count_residential_buildings_300m,count_residential_buildings_500m,count_residential_buildings_1000m,nearest_residential_buildings_name,nearest_residential_buildings_dist_m,count_residential_landuse_100m,count_residential_landuse_300m,count_residential_landuse_500m,count_residential_landuse_1000m,nearest_residential_landuse_name,nearest_residential_landuse_dist_m,nearest_fuel_name,nearest_fuel_dist_m,count_fuel_100m,count_fuel_300m,count_fuel_500m,count_fuel_1000m,count_highway_pedestrian_100m,count_highway_pedestrian_300m,count_highway_pedestrian_500m,count_highway_pedestrian_1000m,nearest_highway_pedestrian_name,nearest_highway_pedestrian_dist_m,nearest_footway_100m_name,nearest_footway_100m_dist_m,count_footway_100m_100m,count_landuse_mix_100m,count_landuse_mix_300m,count_landuse_mix_500m,count_landuse_mix_1000m,nearest_landuse_mix_name,nearest_landuse_mix_dist_m,land_use_type,land_use_dist_m,city_center_name,city_center_dist_m,is_city_center
78.0,60.759108,46.306895,Югория,25.6,4,6,7,11,0,1,1,1,,169.9,0,0,0,0,,,,88.7,1,1,3,13,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,2,12,29,231,,70.4,0,4,7,27,,107.5,,,0,0,0,0,0,0,0,0,,,,46.8,2,1,5,9,30,,83.5,commercial,83.5,,,0
79.0,52.752849,32.247381,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,1,Рынок,574.9,,,0,0,0,0,Уют,885.7,0,0,0,1,0,0,0,0,,,0,0,0,0,,,0,2,6,49,,183.0,,,0,0,0,0,0,0,0,0,,,,,0,0,3,11,61,,183.0,residential,183.0,,,0
80.0,52.580396,33.766477,Билайн,98.2,1,4,4,4,0,0,0,0,,,0,0,0,0,,,Продукты №2,113.4,0,5,10,25,0,0,0,0,,,0,0,1,1,Рынок,354.4,,,0,0,0,0,Неруса,170.6,0,1,2,2,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,1264.1,,,0,0,0,0,0,0,0,0,,,,69.7,4,0,0,1,1,"ТЦ ""Катя""",442.7,commercial,442.7,,,0
81.0,56.297253,38.127043,АльфаСтрахование,112.6,0,1,4,13,0,0,0,0,,,0,0,0,0,,,,28.8,3,5,7,15,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,633.3,0,0,0,3,0,0,0,1,Сергиев Посад,832.6,0,0,0,15,,727.3,0,0,0,2,,563.7,,676.7,0,0,0,2,0,0,1,4,Вознесенская улица,323.9,,32.1,12,0,0,0,8,,561.6,industrial,561.6,,,0
82.0,55.797508,37.93589,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,247.4,0,3,9,21,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,East gate hotel,203.5,0,1,1,2,0,0,0,0,,,0,0,0,0,,,0,3,6,17,,109.3,Teboil,607.6,0,0,0,2,7,31,42,55,,41.7,,19.3,11,0,4,12,35,,109.3,residential,109.3,,,0
83.0,57.304121,47.886439,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Йола-маркет,58.6,1,4,6,9,0,0,0,0,,,1,1,1,1,Рынок,41.4,,613.8,0,0,0,3,Комфорт,161.0,0,1,2,2,0,0,0,0,,,0,11,53,258,,119.0,0,12,32,95,,115.0,,,0,0,0,0,0,0,0,0,,,,,0,2,22,52,143,Рынок,41.4,commercial,41.4,,,0
84.0,50.375026,103.285471,"редакция газеты ""Вести Закамны""",257.3,0,1,3,5,0,0,0,0,,,0,0,0,0,,,Баргузин,557.7,0,0,0,1,0,0,0,0,,,0,0,1,1,,355.2,СК Тамир,421.0,0,0,2,2,Сона,517.0,0,0,0,2,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,,commercial,257.3,,,0
85.0,54.96529,72.63966,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Магазин,476.9,0,0,1,6,0,0,0,0,,,0,0,1,1,Магазин «Светофор»,448.9,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,1,,763.5,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,136.0,,99.9,1,0,2,15,46,,135.8,residential,135.8,Омск,46950.2,0
86.0,55.933327,39.454915,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,1,1,,364.2,,,0,0,0,0,,264.2,0,1,3,3,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,Магистраль эконом,786.8,0,0,0,1,0,0,0,0,,,,,0,0,3,16,67,,132.5,residential,132.5,,,0
87.0,59.189651,39.901512,МТС,378.6,0,0,1,1,0,0,0,0,,,0,0,0,0,,,Продукты,346.8,0,0,2,6,0,0,0,0,,,0,0,0,1,Рынок,560.5,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,Энтиком-Инвест,648.4,0,0,0,2,0,0,0,0,,,,53.6,3,0,0,4,15,,302.3,residential,302.3,Вологда,3295.5,0
89.0,54.727089,37.181081,МТС,48.8,1,5,9,9,0,0,0,0,,,0,0,0,0,,,,262.2,0,1,2,2,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,6,19,55,,119.8,,,0,0,0,0,0,0,0,0,,,,26.6,6,0,0,0,0,,,residential,119.8,Серпухов,25980.5,0
91.0,45.080523,38.46436,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,1,1,,490.0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,1,,490.0,residential,490.0,Краснодар,40563.5,0
93.0,52.675579,41.465335,Lanta,20.5,2,3,5,5,0,0,0,0,,,0,0,0,0,,,,61.5,2,2,4,6,0,0,0,0,,,0,1,1,1,,195.7,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2,23,,309.0,,,0,0,0,0,0,0,0,4,,699.7,,91.6,2,0,0,3,27,,309.0,residential,309.0,Тамбов,5197.2,0
96.0,54.980916,73.321536,МТС,14.6,3,15,20,44,0,0,0,0,,,0,0,0,0,,,Сибирские колбасы,82.7,1,5,13,31,0,0,0,0,,,0,0,1,2,Социальный рынок,430.5,MetroFitness,12.2,2,3,3,6,Континент,518.9,0,0,0,3,0,0,0,0,,,0,0,0,2,,889.2,0,0,0,0,,,Газпромнефть,904.8,0,0,0,2,0,0,0,0,,,,47.0,21,0,0,1,30,,401.5,residential,401.5,Омск,3405.6,0
97.0,44.764507,39.868867,Билайн,130.0,0,5,6,7,0,0,0,0,,,0,0,0,0,,,Агрокомплекс Выселковский,158.3,0,1,4,14,0,0,0,0,,,0,1,2,2,Торговый комплекс Белореченский (Рынок),150.9,,,0,0,0,0,Белореченск,162.4,0,1,1,2,0,0,0,0,,,0,0,1,1,,483.3,0,0,0,0,,,,,0,0,0,0,0,1,2,2,,177.8,,140.8,0,0,0,0,0,,,commercial,130.0,Майкоп,25603.2,0
98.0,59.221569,39.912525,МТС,7.2,1,2,4,12,0,0,0,0,,,0,0,0,0,,,,242.5,0,1,4,12,0,0,0,0,,,0,0,0,0,,,ABC Fitness,355.8,0,0,2,6,Авантаж хостел,343.1,0,0,1,8,0,0,0,0,,,0,0,0,0,,,0,2,3,21,,187.4,Teboil,814.9,0,0,0,1,0,0,0,1,,536.8,,46.5,1,0,4,7,34,,187.4,commercial,7.2,,,0
100.0,53.214663,34.421528,Билайн,5.1,2,2,4,4,0,0,0,0,,,0,0,0,0,,,Фасоль,420.3,0,0,2,12,0,0,0,0,,,0,0,1,1,,301.9,Lady Stretch,572.8,0,0,0,2,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,1,5,26,,190.6,Газпром,167.0,0,2,2,2,0,4,6,6,,106.2,,20.8,5,0,1,5,27,,190.6,residential,190.6,Брянск,4780.9,0
101.0,48.496609,135.072824,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,116.7,0,4,6,15,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,Ерофей,277.5,0,1,4,9,1,1,1,1,Хабаровск I,61.3,0,0,0,3,,532.5,0,0,0,0,,,,,0,0,0,0,1,1,1,1,Привокзальная площадь,68.5,,30.1,17,0,0,3,18,,306.2,commercial,52.4,,,0
102.0,48.792911,132.934537,Линейный отдел полиции на станции Биробиджан,172.3,0,6,11,22,0,0,1,1,,483.6,0,0,0,0,,,Бум,90.6,2,3,3,12,0,0,0,0,,,0,0,0,0,,,,604.0,0,0,0,2,Бира Мини,313.8,0,0,1,4,1,1,1,1,Биробиджан-1,42.7,0,2,3,12,,187.5,0,1,1,14,,231.8,,,0,0,0,0,0,3,5,8,,150.2,,22.9,16,0,1,4,33,,231.8,residential,231.8,Биробиджан,556.6,1
104.0,54.308204,48.392038,Министерство спорта,163.5,0,8,25,72,0,0,0,0,,,0,0,0,0,,,,160.4,0,6,10,16,0,0,0,0,,,0,0,0,0,,,,197.0,0,3,4,8,Волга,271.3,0,1,1,4,0,0,0,0,,,0,0,0,1,,797.5,1,3,8,38,,76.3,,,0,0,0,0,0,0,1,1,,343.3,,,0,1,6,12,63,,76.3,residential,76.3,,,0
106.0,54.940753,73.386565,Билайн,243.4,0,4,10,25,0,0,0,0,,,0,0,1,1,Юнистрим,352.1,,222.9,0,2,6,18,0,0,0,0,,,0,0,0,0,,,Роллер-Омск,259.9,0,1,2,3,Хостел Достоевский,220.0,0,3,3,4,0,1,1,1,Омск-Пассажирский,132.5,0,0,0,0,,,0,0,2,32,,345.7,,,0,0,0,0,0,0,0,0,,,,17.2,26,0,0,2,33,,345.7,residential,345.7,,,0
107.0,55.377572,91.611136,Администрация Балахтинского района,299.5,0,1,1,2,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,1,,540.5,Олимп,1006.8,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,,commercial,299.5,,,0
110.0,56.006859,90.402318,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,383.5,0,0,2,8,0,0,0,0,,,0,1,4,4,Оптовая база,148.3,,564.0,0,0,0,1,,,0,0,0,0,0,0,0,0,,,2,29,41,53,,68.1,0,0,0,0,,,,889.3,0,0,0,1,0,0,0,0,,,,,0,0,0,1,9,,408.2,residential,68.1,Ачинск,29476.3,0
112.0,50.364162,127.998906,МТС,85.8,1,2,2,2,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,1,Ивановка,469.0,residential,469.0,Благовещенск,31200.1,0
113.0,53.192166,158.384079,Елизовский ЗАГС,193.1,0,4,10,26,0,0,0,1,Примсоцбанк,586.7,0,0,0,0,,,МиниМаркет,110.5,0,2,9,17,0,0,0,0,,,0,0,1,1,Елизовский рынок,452.8,ДЮСШ № 2,348.4,0,0,3,5,Арт-Отель,369.0,0,0,2,3,0,0,0,0,,,0,0,0,0,,,0,2,3,12,,166.8,,823.9,0,0,0,1,0,0,0,0,,,,,0,0,2,4,16,,166.8,residential,166.8,Петропавловск-Камчатский,26029.9,0
114.0,54.860031,21.107364,МТС,64.4,2,2,4,4,0,0,0,0,,,0,0,0,0,,,Парус,41.9,1,7,14,23,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,1,Полесск,670.2,0,0,0,0,,,8,62,123,345,,7.5,,,0,0,0,0,0,0,1,1,,480.6,,152.4,0,0,0,0,0,,,residential,7.5,Гвардейск,23545.1,0
115.0,51.282912,91.56657,Межрайонная ИФНС №4 по Республике Тыва,121.1,0,2,2,3,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,1,1,1,,284.2,,,0,0,0,0,Жарки,203.6,0,1,1,1,0,0,0,0,,,0,0,0,18,,820.4,1,6,14,30,,41.1,,,0,0,0,0,0,0,0,0,,,,,0,1,6,14,30,,41.1,residential,41.1,,,0
117.0,58.312131,82.894729,МТС,457.1,0,0,2,6,0,0,0,0,,,0,0,0,0,,,,160.6,0,2,6,14,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,Астория,667.8,0,0,0,2,0,0,0,0,,,0,0,2,2,,394.1,0,1,2,11,,286.4,,,0,0,0,0,0,0,0,2,,518.3,,,0,0,1,2,13,,286.4,residential,286.4,,,0
119.0,50.296568,127.512836,Мезендинов Фёдор Владимирович,18.8,1,1,1,3,0,0,0,0,,,0,0,0,0,,,,43.0,1,3,4,10,0,0,0,0,,,0,0,1,2,,462.0,,209.5,0,2,3,4,Общежитие №1 АмГУ,495.7,0,0,1,2,0,0,0,0,,,0,0,1,1,,364.6,0,0,2,10,,312.6,,349.8,0,0,2,5,0,0,0,0,,,,,0,0,0,0,0,,,residential,312.6,Благовещенск,4327.5,0
120.0,51.096575,128.379827,Следственный комитет Следственного комитета РФ,61.5,1,2,3,3,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,1,1,2,Орфей,217.7,,,0,0,0,0,Гостиница &quot;Тополек&quot;,5.1,1,1,1,1,0,0,0,1,Серышево,547.6,0,0,0,0,,,0,0,0,2,,764.4,,,0,0,0,0,0,0,0,0,,,улица Куйбышева,167.8,0,0,0,2,7,Строй Мастер,306.8,commercial,306.8,,,0
121.0,51.69406,94.559371,Капитал Медицинское Страхование,464.0,0,0,1,2,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,11,25,83,,170.6,,,0,0,0,0,0,0,0,0,,,,,0,0,11,26,86,,170.6,residential,170.6,Кызыл,7183.6,0
122.0,55.789051,49.124874,Капитал Life,0.0,8,22,57,235,0,0,0,2,,601.5,0,0,0,0,,,Трафик,49.4,2,3,13,43,0,0,0,0,,,0,0,0,0,,,Уникс,217.5,0,3,9,19,Кроличья нора,97.0,1,8,21,68,0,0,0,0,,,0,0,0,0,,,0,0,1,17,,419.7,Teboil,862.4,0,0,0,1,0,3,11,21,улица Баумана,280.6,,,0,0,0,0,0,,,residential,419.7,Казань,1045.0,1
123.0,57.650401,53.805663,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,1,Дебёсы,561.7,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,1,Дебёсы,561.7,commercial,106.7,,,0
124.0,52.028366,113.495057,"Федеральная пассажирская компания, АО, Забайкальский филиал",85.2,2,3,13,29,0,0,0,0,,,0,0,0,0,,,,290.9,0,1,3,10,0,0,0,0,,,0,0,0,1,,788.3,,,0,0,0,0,Grand-City,317.8,0,0,4,12,0,0,0,0,,,0,0,0,0,,,0,0,4,20,,402.0,,,0,0,0,0,0,0,0,0,,,,27.4,8,0,2,7,28,,233.6,commercial,85.2,Чита,689.4,1
125.0,51.720364,94.453666,МТС,569.1,0,0,0,12,0,0,0,0,,,0,0,0,0,,,Фасоль,905.9,0,0,0,1,0,0,0,0,,,0,0,0,2,Вещевой рынок,846.2,,436.8,0,0,1,1,Hotel Mongulek,55.9,1,1,1,2,0,0,0,0,,,0,0,0,0,,,0,3,8,39,,119.3,,,0,0,0,0,0,0,0,28,,577.7,,113.3,0,1,4,10,43,,18.3,commercial,18.3,Кызыл,1637.0,0
126.0,51.716229,94.440694,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Фасоль,169.3,0,1,1,4,0,0,0,0,,,0,2,2,2,Центральный рынок,115.8,,909.1,0,0,0,1,Кызыл,485.7,0,0,1,4,0,0,0,0,,,0,0,0,13,,599.9,0,6,19,65,,115.2,,,0,0,0,0,0,0,0,0,,,,85.6,1,0,8,21,72,,115.2,residential,115.2,Кызыл,799.9,1
127.0,51.718071,94.444395,Казначейство,110.8,0,11,13,20,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,2,2,2,Вещевой рынок,165.7,,,0,0,0,0,Кызыл,299.5,0,1,1,5,0,0,0,0,,,0,0,0,0,,,1,8,17,58,,63.1,,,0,0,0,0,0,1,3,29,улица Тувинских Добровольцев,178.1,,,0,1,10,19,66,,63.1,residential,63.1,Кызыл,996.4,1
128.0,51.400086,91.277169,Капитал Медицинское Страхование,397.0,0,0,1,1,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,1,1,1,1,Суг-Аксы,81.2,,,0,0,0,0,0,0,0,0,,,,,0,1,1,1,1,Суг-Аксы,81.2,residential,81.2,,,0
130.0,50.919277,128.480052,Билайн,92.5,1,5,8,22,0,0,0,1,,812.2,0,0,0,0,,,,252.4,0,1,3,7,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,1,1,1,,205.7,0,3,10,22,,164.7,,,0,0,0,0,0,0,0,1,площадь 30-летия Победы,546.1,,,0,0,3,11,29,,164.7,residential,164.7,,,0
131.0,53.737745,41.006197,Росгосстрах,339.6,0,0,2,2,0,0,0,0,,,0,0,0,0,,,,189.4,0,1,2,3,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,Сараи,1213.6,,,0,0,0,0,1,1,1,1,,94.4,,79.2,1,0,0,0,1,,897.5,commercial,339.6,,,0
132.0,55.137945,54.652047,Росгосстрах,118.4,0,2,5,6,0,0,0,0,,,0,0,0,0,,,UF210559 Даян ООО,527.6,0,0,0,4,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,5,11,36,,138.1,residential,138.1,,,0
134.0,51.718958,94.433804,Согласие,158.6,0,3,7,23,0,0,0,0,,,0,0,0,0,,,ВСК,8.5,2,3,4,9,0,0,0,0,,,0,0,0,2,Вещевой рынок,646.3,,,0,0,0,0,,532.3,0,0,0,4,0,0,0,0,,,0,0,0,0,,,0,5,13,52,,100.5,,,0,0,0,0,0,0,0,0,,,,,0,0,5,14,57,,100.5,residential,100.5,Кызыл,258.5,1
136.0,51.701362,94.411751,,190.0,0,1,3,5,0,0,0,0,,,0,0,0,0,,,,57.0,1,1,1,3,0,0,0,0,,,0,0,0,2,Мажалык,645.3,,,0,0,0,0,Буян-Бадыргы,526.5,0,0,0,2,0,0,0,0,,,1,1,1,1,,2.3,0,0,0,0,,,,546.0,0,0,0,3,0,0,0,0,,,,109.2,0,0,2,5,25,,205.4,residential,205.4,,,0
137.0,54.306927,48.360183,МТС,56.4,3,4,5,13,0,0,0,1,,901.3,0,0,0,0,,,Продсклад Победа,506.0,0,0,0,10,0,0,0,0,,,0,0,0,0,,,,96.2,1,1,1,7,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,1,13,,350.5,Лукойл,432.4,0,0,1,1,0,0,2,2,,431.1,,71.3,8,0,4,6,43,,210.2,industrial,210.2,Ульяновск,2952.1,0
138.0,51.804641,107.634619,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Николаевский,86.0,1,1,4,4,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,2,6,14,20,,73.4,0,1,2,16,,261.0,ННК Альянс,449.0,0,0,1,1,0,0,0,0,,,,,0,0,0,0,0,,,industrial,184.2,,,0
139.0,52.005885,106.864134,Ростелеком,133.5,0,2,3,3,0,0,0,0,,,0,0,0,0,,,Успех,200.1,0,1,3,7,0,0,0,0,,,0,0,0,0,,,,345.3,0,0,1,2,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,Роснефть,673.9,0,0,0,1,0,0,0,0,,,,210.1,0,0,0,0,0,,,commercial,290.7,Улан-Удэ,58366.7,0
140.0,55.03573,82.896184,Билайн,244.4,0,2,8,48,0,0,1,1,,434.2,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Гранд Арена,606.3,0,0,0,3,Авангард,217.6,0,2,3,11,1,2,2,2,Новосибирск-Главный,93.6,0,0,0,0,,,0,1,2,13,,274.4,Прайм,632.7,0,0,0,2,3,6,7,8,,37.6,,21.6,5,0,2,5,17,,232.1,commercial,244.4,,,0
142.0,59.213441,39.851134,РЕСО-Гарантия,228.1,0,2,4,6,0,0,0,0,,,0,0,0,0,,,Продукты,326.6,0,0,1,4,0,0,0,0,,,0,0,0,0,,,Фитнес клуб Парнас,339.0,0,0,3,5,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,3,6,14,ЖК Моне,100.5,,,0,0,0,0,0,0,0,1,улица Тендрякова,849.2,,34.3,13,0,3,7,17,ЖК Моне,100.5,residential,100.5,,,0
143.0,51.720325,94.433229,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Гастроном №20,31.4,1,3,4,9,0,0,0,0,,,0,0,0,2,Вещевой рынок,745.2,,,0,0,0,0,,404.7,0,0,2,4,0,0,0,0,,,0,4,9,11,,162.5,1,5,10,48,,93.4,,,0,0,0,0,0,0,1,25,,429.1,,55.2,4,1,5,12,54,,93.4,residential,93.4,Кызыл,258.7,1
144.0,59.220266,39.884893,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Ключик,32.6,1,2,3,6,0,0,0,0,,,0,1,1,1,Городской рынок,104.5,АК Мегаполис,303.2,0,0,2,3,Палисадъ,391.0,0,0,2,17,0,0,0,0,,,0,0,0,5,,655.5,0,0,0,0,,,Центр Авто,871.5,0,0,0,1,3,5,16,19,,45.8,,41.6,11,2,7,13,45,Торговые ряды,49.2,commercial,49.2,Вологда,507.3,1
145.0,59.19726,39.859246,Теле2,12.6,3,3,3,4,0,0,0,0,,,0,0,0,0,,,Продукты,226.8,0,2,4,4,0,0,0,0,,,0,0,1,1,Рынок,355.2,"Скалодром ""Куб""",154.2,0,1,1,2,Николаевский клуб,895.2,0,0,0,3,0,0,0,0,,,0,0,1,1,,441.3,0,0,0,0,,,Teboil,856.9,0,0,0,1,0,0,0,0,,,,52.3,10,1,6,8,22,,24.8,commercial,12.6,Вологда,3104.4,0
146.0,48.465147,135.120704,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,1061.2,0,0,0,0,Бомонд,641.2,0,0,0,4,0,0,0,0,,,0,0,0,4,,867.0,0,0,1,5,,433.5,Ресурс-Нефть,102.7,0,2,2,4,0,0,0,0,,,,,0,0,0,0,0,,,residential,433.5,,,0
147.0,55.792696,37.612551,Научно-технический центр «Атлас»,114.6,0,17,32,98,0,0,1,2,,468.7,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Оздоровительный комплекс поликлиники №1 ГУ МВД России по г. Москве,358.8,0,0,3,12,Mila Guest House,440.1,0,0,2,7,0,0,2,2,Марьина Роща,393.2,0,0,0,1,Первый дом Р.Ж.С.К.Т ва МИИТ,604.6,0,5,13,47,,156.8,,472.1,0,0,1,5,0,0,0,0,,,,,0,0,7,18,64,,107.6,commercial,114.6,Москва,4703.6,0
148.0,54.985044,82.891288,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,1,,624.0,X-Fit Сан Сити,681.3,0,0,0,4,,,0,0,0,0,0,1,1,1,Площадь Маркса,248.8,0,0,0,3,Общежитие НГТУ №10,761.8,0,0,0,0,,,,,0,0,0,0,0,0,1,12,,381.2,,,0,0,2,6,21,,109.8,commercial,109.8,Новосибирск,4452.6,0
151.0,55.766405,49.221416,Главбухэксперт,51.6,1,4,13,20,0,0,2,2,,462.7,0,0,0,0,,,Августина,270.1,0,1,4,11,0,0,0,0,,,1,1,1,1,,51.7,Keyfit - EMS,61.5,1,1,1,4,Рубин,64.3,1,1,2,2,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,50.7,5,0,0,0,0,,,commercial,51.6,,,0
153.0,55.257576,61.396059,Совет депутатов Металлургического района,304.1,0,0,6,17,0,0,0,0,,,0,0,0,0,,,Веста,458.7,0,0,1,2,0,0,0,0,,,0,0,0,0,,,Ледовый дворец «Мечел»,374.4,0,0,1,2,Блеск,585.0,0,0,0,2,0,0,0,0,,,0,0,0,0,,,0,3,7,32,,195.5,,965.7,0,0,0,1,0,0,0,0,,,,61.6,12,0,3,8,44,,195.5,residential,195.5,Челябинск,10888.5,0
154.0,55.790251,49.108615,Контур,33.4,3,22,48,156,0,0,0,1,,660.4,0,0,0,0,,,Ной,138.4,0,9,17,38,0,0,0,0,,,0,0,1,1,Центральный (Колхозный) рынок,428.0,Рэйсинин додзё,371.5,0,0,3,12,Булак,77.0,4,19,38,85,0,0,0,2,Кремлёвская,557.6,0,0,0,0,,,1,3,6,10,,46.4,,,0,0,0,0,0,1,8,13,улица Мусы Джалиля,290.3,,,0,1,5,13,30,,46.4,residential,46.4,Казань,522.0,1
157.0,56.641624,47.894389,Билайн,127.4,0,9,16,53,0,0,0,0,,,0,0,0,0,,,Йола-маркет,33.9,1,1,9,27,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,Вирджиния,445.4,0,0,1,3,0,0,0,0,,,0,0,0,10,,710.4,0,0,0,2,,794.9,,,0,0,0,0,0,0,2,7,Сквер 300-летия прокуратуры России,418.4,,15.2,11,0,0,0,2,,794.9,,,Йошкар-Ола,1212.1,1
158.0,58.007284,56.260804,Дом.ru,35.5,2,10,18,81,0,0,0,0,,,0,0,0,1,Western Union,883.1,,137.0,0,2,7,17,0,0,0,0,,,0,0,0,1,мини рынок,994.3,Спортивный клуб 40,375.6,0,0,3,9,Сибирия Бизнес,595.0,0,0,0,7,0,0,0,0,,,0,0,0,0,,,0,4,13,42,,178.2,Лукойл,393.8,0,0,1,5,0,0,0,0,,,,,0,0,0,0,0,,,commercial,35.5,Пермь,1757.1,0
