atm_id,atm_lat,atm_lon,nearest_offices_dist_m,count_offices_100m,count_offices_300m,count_offices_500m,count_offices_1000m,count_payment_terminals_100m,count_payment_terminals_300m,count_payment_terminals_500m,count_payment_terminals_1000m,nearest_payment_terminals_dist_m,count_money_transfer_100m,count_money_transfer_300m,count_money_transfer_500m,count_money_transfer_1000m,nearest_money_transfer_dist_m,nearest_shops_food_small_dist_m,count_shops_food_small_100m,count_shops_food_small_300m,count_shops_food_small_500m,count_shops_food_small_1000m,count_hypermarkets_100m,count_hypermarkets_300m,count_hypermarkets_500m,count_hypermarkets_1000m,nearest_hypermarkets_dist_m,count_markets_100m,count_markets_300m,count_markets_500m,count_markets_1000m,nearest_markets_name,nearest_markets_dist_m,nearest_fitness_sport_dist_m,count_fitness_sport_100m,count_fitness_sport_300m,count_fitness_sport_500m,count_fitness_sport_1000m,nearest_hotels_hostels_dist_m,count_hotels_hostels_100m,count_hotels_hostels_300m,count_hotels_hostels_500m,count_hotels_hostels_1000m,count_railway_stations_100m,count_railway_stations_300m,count_railway_stations_500m,count_railway_stations_1000m,nearest_railway_stations_dist_m,count_residential_buildings_100m,count_residential_buildings_300m,count_residential_buildings_500m,count_residential_buildings_1000m,nearest_residential_buildings_dist_m,count_residential_landuse_100m,count_residential_landuse_300m,count_residential_landuse_500m,count_residential_landuse_1000m,nearest_residential_landuse_dist_m,nearest_fuel_dist_m,count_fuel_100m,count_fuel_300m,count_fuel_500m,count_fuel_1000m,count_highway_pedestrian_100m,count_highway_pedestrian_300m,count_highway_pedestrian_500m,count_highway_pedestrian_1000m,nearest_highway_pedestrian_dist_m,nearest_footway_100m_dist_m,count_footway_100m_100m,count_landuse_mix_100m,count_landuse_mix_300m,count_landuse_mix_500m,count_landuse_mix_1000m,nearest_landuse_mix_name,nearest_landuse_mix_dist_m,land_use_type,land_use_dist_m,city_center_name,city_center_dist_m,is_city_center
93.0,52.675579,41.465335,20.5,2,3,5,5,0,0,0,0,,0,0,0,0,,61.5,2,2,4,6,0,0,0,0,,0,1,1,1,,195.7,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,2,23,309.0,,0,0,0,0,0,0,0,4,699.7,91.6,2,0,0,3,27,,309.0,residential,309.0,Тамбов,5197.2,0
96.0,54.980916,73.321536,14.6,3,15,20,44,0,0,0,0,,0,0,0,0,,82.7,1,5,13,31,0,0,0,0,,0,0,1,2,Социальный рынок,430.5,12.2,2,3,3,6,518.9,0,0,0,3,0,0,0,0,,0,0,0,2,889.2,0,0,0,0,,904.8,0,0,0,2,0,0,0,0,,47.0,21,0,0,1,30,,401.5,residential,401.5,Омск,3405.6,0
97.0,44.764507,39.868867,130.0,0,5,6,7,0,0,0,0,,0,0,0,0,,158.3,0,1,4,14,0,0,0,0,,0,1,2,2,Торговый комплекс Белореченский (Рынок),150.9,,0,0,0,0,162.4,0,1,1,2,0,0,0,0,,0,0,1,1,483.3,0,0,0,0,,,0,0,0,0,0,1,2,2,177.8,140.8,0,0,0,0,0,,,commercial,130.0,Майкоп,25603.2,0
98.0,59.221569,39.912525,7.2,1,2,4,12,0,0,0,0,,0,0,0,0,,242.5,0,1,4,12,0,0,0,0,,0,0,0,0,,,355.8,0,0,2,6,343.1,0,0,1,8,0,0,0,0,,0,0,0,0,,0,2,3,21,187.4,814.9,0,0,0,1,0,0,0,1,536.8,46.5,1,0,4,7,34,,187.4,commercial,7.2,,,0
100.0,53.214663,34.421528,5.1,2,2,4,4,0,0,0,0,,0,0,0,0,,420.3,0,0,2,12,0,0,0,0,,0,0,1,1,,301.9,572.8,0,0,0,2,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,5,26,190.6,167.0,0,2,2,2,0,4,6,6,106.2,20.8,5,0,1,5,27,,190.6,residential,190.6,Брянск,4780.9,0
101.0,48.496609,135.072824,,0,0,0,0,0,0,0,0,,0,0,0,0,,116.7,0,4,6,15,0,0,0,0,,0,0,0,0,,,,0,0,0,0,277.5,0,1,4,9,1,1,1,1,61.3,0,0,0,3,532.5,0,0,0,0,,,0,0,0,0,1,1,1,1,68.5,30.1,17,0,0,3,18,,306.2,commercial,52.4,,,0
102.0,48.792911,132.934537,172.3,0,6,11,22,0,0,1,1,483.6,0,0,0,0,,90.6,2,3,3,12,0,0,0,0,,0,0,0,0,,,604.0,0,0,0,2,313.8,0,0,1,4,1,1,1,1,42.7,0,2,3,12,187.5,0,1,1,14,231.8,,0,0,0,0,0,3,5,8,150.2,22.9,16,0,1,4,33,,231.8,residential,231.8,Биробиджан,556.6,1
104.0,54.308204,48.392038,163.5,0,8,25,72,0,0,0,0,,0,0,0,0,,160.4,0,6,10,16,0,0,0,0,,0,0,0,0,,,197.0,0,3,4,8,271.3,0,1,1,4,0,0,0,0,,0,0,0,1,797.5,1,3,8,38,76.3,,0,0,0,0,0,0,1,1,343.3,,0,1,6,12,63,,76.3,residential,76.3,,,0
106.0,54.940753,73.386565,243.4,0,4,10,25,0,0,0,0,,0,0,1,1,352.1,222.9,0,2,6,18,0,0,0,0,,0,0,0,0,,,259.9,0,1,2,3,220.0,0,3,3,4,0,1,1,1,132.5,0,0,0,0,,0,0,2,32,345.7,,0,0,0,0,0,0,0,0,,17.2,26,0,0,2,33,,345.7,residential,345.7,,,0
107.0,55.377572,91.611136,299.5,0,1,1,2,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,1,,540.5,1006.8,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,commercial,299.5,,,0
110.0,56.006859,90.402318,,0,0,0,0,0,0,0,0,,0,0,0,0,,383.5,0,0,2,8,0,0,0,0,,0,1,4,4,Оптовая база,148.3,564.0,0,0,0,1,,0,0,0,0,0,0,0,0,,2,29,41,53,68.1,0,0,0,0,,889.3,0,0,0,1,0,0,0,0,,,0,0,0,1,9,,408.2,residential,68.1,Ачинск,29476.3,0
112.0,50.364162,127.998906,85.8,1,2,2,2,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Ивановка,469.0,residential,469.0,Благовещенск,31200.1,0
113.0,53.192166,158.384079,193.1,0,4,10,26,0,0,0,1,586.7,0,0,0,0,,110.5,0,2,9,17,0,0,0,0,,0,0,1,1,Елизовский рынок,452.8,348.4,0,0,3,5,369.0,0,0,2,3,0,0,0,0,,0,0,0,0,,0,2,3,12,166.8,823.9,0,0,0,1,0,0,0,0,,,0,0,2,4,16,,166.8,residential,166.8,Петропавловск-Камчатский,26029.9,0
114.0,54.860031,21.107364,64.4,2,2,4,4,0,0,0,0,,0,0,0,0,,41.9,1,7,14,23,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,1,670.2,0,0,0,0,,8,62,123,345,7.5,,0,0,0,0,0,0,1,1,480.6,152.4,0,0,0,0,0,,,residential,7.5,Гвардейск,23545.1,0
115.0,51.282912,91.56657,121.1,0,2,2,3,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,1,1,1,,284.2,,0,0,0,0,203.6,0,1,1,1,0,0,0,0,,0,0,0,18,820.4,1,6,14,30,41.1,,0,0,0,0,0,0,0,0,,,0,1,6,14,30,,41.1,residential,41.1,,,0
117.0,58.312131,82.894729,457.1,0,0,2,6,0,0,0,0,,0,0,0,0,,160.6,0,2,6,14,0,0,0,0,,0,0,0,0,,,,0,0,0,0,667.8,0,0,0,2,0,0,0,0,,0,0,2,2,394.1,0,1,2,11,286.4,,0,0,0,0,0,0,0,2,518.3,,0,0,1,2,13,,286.4,residential,286.4,,,0
119.0,50.296568,127.512836,18.8,1,1,1,3,0,0,0,0,,0,0,0,0,,43.0,1,3,4,10,0,0,0,0,,0,0,1,2,,462.0,209.5,0,2,3,4,495.7,0,0,1,2,0,0,0,0,,0,0,1,1,364.6,0,0,2,10,312.6,349.8,0,0,2,5,0,0,0,0,,,0,0,0,0,0,,,residential,312.6,Благовещенск,4327.5,0
120.0,51.096575,128.379827,61.5,1,2,3,3,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,1,1,2,Орфей,217.7,,0,0,0,0,5.1,1,1,1,1,0,0,0,1,547.6,0,0,0,0,,0,0,0,2,764.4,,0,0,0,0,0,0,0,0,,167.8,0,0,0,2,7,Строй Мастер,306.8,commercial,306.8,,,0
121.0,51.69406,94.559371,464.0,0,0,1,2,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,11,25,83,170.6,,0,0,0,0,0,0,0,0,,,0,0,11,26,86,,170.6,residential,170.6,Кызыл,7183.6,0
122.0,55.789051,49.124874,0.0,8,22,57,235,0,0,0,2,601.5,0,0,0,0,,49.4,2,3,13,43,0,0,0,0,,0,0,0,0,,,217.5,0,3,9,19,97.0,1,8,21,68,0,0,0,0,,0,0,0,0,,0,0,1,17,419.7,862.4,0,0,0,1,0,3,11,21,280.6,,0,0,0,0,0,,,residential,419.7,Казань,1045.0,1
123.0,57.650401,53.805663,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,1,561.7,,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Дебёсы,561.7,commercial,106.7,,,0
124.0,52.028366,113.495057,85.2,2,3,13,29,0,0,0,0,,0,0,0,0,,290.9,0,1,3,10,0,0,0,0,,0,0,0,1,,788.3,,0,0,0,0,317.8,0,0,4,12,0,0,0,0,,0,0,0,0,,0,0,4,20,402.0,,0,0,0,0,0,0,0,0,,27.4,8,0,2,7,28,,233.6,commercial,85.2,Чита,689.4,1
125.0,51.720364,94.453666,569.1,0,0,0,12,0,0,0,0,,0,0,0,0,,905.9,0,0,0,1,0,0,0,0,,0,0,0,2,Вещевой рынок,846.2,436.8,0,0,1,1,55.9,1,1,1,2,0,0,0,0,,0,0,0,0,,0,3,8,39,119.3,,0,0,0,0,0,0,0,28,577.7,113.3,0,1,4,10,43,,18.3,commercial,18.3,Кызыл,1637.0,0
126.0,51.716229,94.440694,,0,0,0,0,0,0,0,0,,0,0,0,0,,169.3,0,1,1,4,0,0,0,0,,0,2,2,2,Центральный рынок,115.8,909.1,0,0,0,1,485.7,0,0,1,4,0,0,0,0,,0,0,0,13,599.9,0,6,19,65,115.2,,0,0,0,0,0,0,0,0,,85.6,1,0,8,21,72,,115.2,residential,115.2,Кызыл,799.9,1
127.0,51.718071,94.444395,110.8,0,11,13,20,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,2,2,2,Вещевой рынок,165.7,,0,0,0,0,299.5,0,1,1,5,0,0,0,0,,0,0,0,0,,1,8,17,58,63.1,,0,0,0,0,0,1,3,29,178.1,,0,1,10,19,66,,63.1,residential,63.1,Кызыл,996.4,1
128.0,51.400086,91.277169,397.0,0,0,1,1,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,1,1,1,1,81.2,,0,0,0,0,0,0,0,0,,,0,1,1,1,1,Суг-Аксы,81.2,residential,81.2,,,0
130.0,50.919277,128.480052,92.5,1,5,8,22,0,0,0,1,812.2,0,0,0,0,,252.4,0,1,3,7,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,1,205.7,0,3,10,22,164.7,,0,0,0,0,0,0,0,1,546.1,,0,0,3,11,29,,164.7,residential,164.7,,,0
131.0,53.737745,41.006197,339.6,0,0,2,2,0,0,0,0,,0,0,0,0,,189.4,0,1,2,3,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,1213.6,,0,0,0,0,1,1,1,1,94.4,79.2,1,0,0,0,1,,897.5,commercial,339.6,,,0
132.0,55.137945,54.652047,118.4,0,2,5,6,0,0,0,0,,0,0,0,0,,527.6,0,0,0,4,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,5,11,36,,138.1,residential,138.1,,,0
134.0,51.718958,94.433804,158.6,0,3,7,23,0,0,0,0,,0,0,0,0,,8.5,2,3,4,9,0,0,0,0,,0,0,0,2,Вещевой рынок,646.3,,0,0,0,0,532.3,0,0,0,4,0,0,0,0,,0,0,0,0,,0,5,13,52,100.5,,0,0,0,0,0,0,0,0,,,0,0,5,14,57,,100.5,residential,100.5,Кызыл,258.5,1
136.0,51.701362,94.411751,190.0,0,1,3,5,0,0,0,0,,0,0,0,0,,57.0,1,1,1,3,0,0,0,0,,0,0,0,2,Мажалык,645.3,,0,0,0,0,526.5,0,0,0,2,0,0,0,0,,1,1,1,1,2.3,0,0,0,0,,546.0,0,0,0,3,0,0,0,0,,109.2,0,0,2,5,25,,205.4,residential,205.4,,,0
137.0,54.306927,48.360183,56.4,3,4,5,13,0,0,0,1,901.3,0,0,0,0,,506.0,0,0,0,10,0,0,0,0,,0,0,0,0,,,96.2,1,1,1,7,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,1,13,350.5,432.4,0,0,1,1,0,0,2,2,431.1,71.3,8,0,4,6,43,,210.2,industrial,210.2,Ульяновск,2952.1,0
138.0,51.804641,107.634619,,0,0,0,0,0,0,0,0,,0,0,0,0,,86.0,1,1,4,4,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,2,6,14,20,73.4,0,1,2,16,261.0,449.0,0,0,1,1,0,0,0,0,,,0,0,0,0,0,,,industrial,184.2,,,0
139.0,52.005885,106.864134,133.5,0,2,3,3,0,0,0,0,,0,0,0,0,,200.1,0,1,3,7,0,0,0,0,,0,0,0,0,,,345.3,0,0,1,2,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,673.9,0,0,0,1,0,0,0,0,,210.1,0,0,0,0,0,,,commercial,290.7,Улан-Удэ,58366.7,0
140.0,55.03573,82.896184,244.4,0,2,8,48,0,0,1,1,434.2,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,606.3,0,0,0,3,217.6,0,2,3,11,1,2,2,2,93.6,0,0,0,0,,0,1,2,13,274.4,632.7,0,0,0,2,3,6,7,8,37.6,21.6,5,0,2,5,17,,232.1,commercial,244.4,,,0
142.0,59.213441,39.851134,228.1,0,2,4,6,0,0,0,0,,0,0,0,0,,326.6,0,0,1,4,0,0,0,0,,0,0,0,0,,,339.0,0,0,3,5,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,3,6,14,100.5,,0,0,0,0,0,0,0,1,849.2,34.3,13,0,3,7,17,ЖК Моне,100.5,residential,100.5,,,0
143.0,51.720325,94.433229,,0,0,0,0,0,0,0,0,,0,0,0,0,,31.4,1,3,4,9,0,0,0,0,,0,0,0,2,Вещевой рынок,745.2,,0,0,0,0,404.7,0,0,2,4,0,0,0,0,,0,4,9,11,162.5,1,5,10,48,93.4,,0,0,0,0,0,0,1,25,429.1,55.2,4,1,5,12,54,,93.4,residential,93.4,Кызыл,258.7,1
144.0,59.220266,39.884893,,0,0,0,0,0,0,0,0,,0,0,0,0,,32.6,1,2,3,6,0,0,0,0,,0,1,1,1,Городской рынок,104.5,303.2,0,0,2,3,391.0,0,0,2,17,0,0,0,0,,0,0,0,5,655.5,0,0,0,0,,871.5,0,0,0,1,3,5,16,19,45.8,41.6,11,2,7,13,45,Торговые ряды,49.2,commercial,49.2,Вологда,507.3,1
145.0,59.19726,39.859246,12.6,3,3,3,4,0,0,0,0,,0,0,0,0,,226.8,0,2,4,4,0,0,0,0,,0,0,1,1,Рынок,355.2,154.2,0,1,1,2,895.2,0,0,0,3,0,0,0,0,,0,0,1,1,441.3,0,0,0,0,,856.9,0,0,0,1,0,0,0,0,,52.3,10,1,6,8,22,,24.8,commercial,12.6,Вологда,3104.4,0
146.0,48.465147,135.120704,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,1061.2,0,0,0,0,641.2,0,0,0,4,0,0,0,0,,0,0,0,4,867.0,0,0,1,5,433.5,102.7,0,2,2,4,0,0,0,0,,,0,0,0,0,0,,,residential,433.5,,,0
147.0,55.792696,37.612551,114.6,0,17,32,98,0,0,1,2,468.7,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,358.8,0,0,3,12,440.1,0,0,2,7,0,0,2,2,393.2,0,0,0,1,604.6,0,5,13,47,156.8,472.1,0,0,1,5,0,0,0,0,,,0,0,7,18,64,,107.6,commercial,114.6,Москва,4703.6,0
148.0,54.985044,82.891288,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,1,,624.0,681.3,0,0,0,4,,0,0,0,0,0,1,1,1,248.8,0,0,0,3,761.8,0,0,0,0,,,0,0,0,0,0,0,1,12,381.2,,0,0,2,6,21,,109.8,commercial,109.8,Новосибирск,4452.6,0
151.0,55.766405,49.221416,51.6,1,4,13,20,0,0,2,2,462.7,0,0,0,0,,270.1,0,1,4,11,0,0,0,0,,1,1,1,1,,51.7,61.5,1,1,1,4,64.3,1,1,2,2,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,50.7,5,0,0,0,0,,,commercial,51.6,,,0
153.0,55.257576,61.396059,304.1,0,0,6,17,0,0,0,0,,0,0,0,0,,458.7,0,0,1,2,0,0,0,0,,0,0,0,0,,,374.4,0,0,1,2,585.0,0,0,0,2,0,0,0,0,,0,0,0,0,,0,3,7,32,195.5,965.7,0,0,0,1,0,0,0,0,,61.6,12,0,3,8,44,,195.5,residential,195.5,Челябинск,10888.5,0
154.0,55.790251,49.108615,33.4,3,22,48,156,0,0,0,1,660.4,0,0,0,0,,138.4,0,9,17,38,0,0,0,0,,0,0,1,1,Центральный (Колхозный) рынок,428.0,371.5,0,0,3,12,77.0,4,19,38,85,0,0,0,2,557.6,0,0,0,0,,1,3,6,10,46.4,,0,0,0,0,0,1,8,13,290.3,,0,1,5,13,30,,46.4,residential,46.4,Казань,522.0,1
157.0,56.641624,47.894389,127.4,0,9,16,53,0,0,0,0,,0,0,0,0,,33.9,1,1,9,27,0,0,0,0,,0,0,0,0,,,,0,0,0,0,445.4,0,0,1,3,0,0,0,0,,0,0,0,10,710.4,0,0,0,2,794.9,,0,0,0,0,0,0,2,7,418.4,15.2,11,0,0,0,2,,794.9,,,Йошкар-Ола,1212.1,1
158.0,58.007284,56.260804,35.5,2,10,18,81,0,0,0,0,,0,0,0,1,883.1,137.0,0,2,7,17,0,0,0,0,,0,0,0,1,мини рынок,994.3,375.6,0,0,3,9,595.0,0,0,0,7,0,0,0,0,,0,0,0,0,,0,4,13,42,178.2,393.8,0,0,1,5,0,0,0,0,,,0,0,0,0,0,,,commercial,35.5,Пермь,1757.1,0
159.0,58.015208,56.281519,33.9,2,5,9,26,0,0,0,0,,0,0,0,0,,213.4,0,3,7,11,0,0,0,0,,0,0,0,0,,,509.8,0,0,0,3,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,863.2,0,0,0,2,0,0,2,7,306.9,27.8,12,0,0,0,0,,,residential,250.6,Пермь,2975.6,0
161.0,58.008843,55.962213,650.6,0,0,0,7,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,1004.3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,2,5,23,171.5,611.7,0,0,0,2,0,0,0,1,926.7,58.3,6,0,3,6,29,,171.5,residential,505.3,Пермь,15769.5,0
162.0,57.993415,56.24705,275.5,0,2,11,39,0,0,0,0,,0,0,0,0,,440.4,0,0,1,2,0,0,0,0,,0,0,0,0,,,488.2,0,0,1,2,709.7,0,0,0,4,0,0,0,0,,0,0,0,1,770.1,0,5,12,35,137.2,,0,0,0,0,0,0,0,0,,23.0,10,0,5,12,40,,137.2,residential,137.2,Пермь,2140.0,0
164.0,58.008438,56.228213,19.0,2,13,25,121,0,0,0,0,,0,0,0,0,,247.7,0,1,3,11,0,0,0,0,,0,0,0,0,,,12.9,1,2,2,6,234.5,0,4,8,18,0,0,0,0,,0,0,0,2,635.5,0,2,5,37,230.7,,0,0,0,0,0,0,0,1,698.0,26.8,21,0,4,7,59,,140.3,commercial,19.0,Пермь,344.5,1
165.0,56.816341,60.585922,3.2,6,11,15,37,0,0,0,0,,0,0,0,0,,172.4,0,1,4,18,0,0,0,0,,0,0,0,0,,,27.5,1,1,3,9,463.7,0,0,1,3,0,0,0,0,,0,0,0,2,803.4,0,1,5,20,180.7,172.4,0,2,3,4,0,0,0,11,637.0,,0,1,2,8,27,ФанФан,26.4,commercial,26.4,Екатеринбург,2598.6,0
168.0,53.380412,58.979779,135.4,0,5,9,13,0,0,0,0,,0,0,0,0,,236.5,0,1,6,13,0,0,0,0,,0,0,0,0,,,,0,0,0,0,161.7,0,1,2,5,0,0,0,0,,0,0,0,3,717.3,0,1,2,10,151.6,755.6,0,0,0,3,0,0,1,4,466.2,71.1,1,0,1,2,12,,151.6,residential,151.6,Магнитогорск,2962.4,0
169.0,56.829492,60.560572,240.9,0,4,9,68,0,0,0,1,505.8,0,0,0,0,,147.7,0,3,4,15,0,0,0,0,,0,0,0,0,,,518.1,0,0,0,7,392.6,0,0,2,7,0,0,0,0,,0,0,0,6,657.1,0,2,5,24,204.0,311.9,0,0,1,3,0,0,0,2,670.0,19.1,15,0,2,6,35,,204.0,residential,204.0,Екатеринбург,2639.8,0
170.0,56.815651,60.611812,88.3,1,8,15,62,0,0,0,3,943.2,0,0,0,1,919.3,190.9,0,1,7,14,0,0,0,0,,0,0,0,0,,,464.5,0,0,1,7,315.3,0,0,2,9,0,0,0,1,890.3,0,1,3,3,170.2,0,5,11,33,105.4,765.0,0,0,0,3,0,0,0,12,555.5,13.9,10,0,5,13,42,,105.4,residential,105.4,Екатеринбург,2600.4,0
171.0,56.823636,60.505406,15.0,4,5,5,7,0,0,0,0,,0,0,0,0,,495.6,0,0,1,3,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,1,3,487.5,,0,0,0,0,0,0,0,0,,,0,1,2,6,15,Мега,45.9,commercial,45.9,Екатеринбург,4354.8,0
172.0,56.823636,60.505406,15.0,4,5,5,7,0,0,0,0,,0,0,0,0,,495.6,0,0,1,3,0,0,0,0,,0,0,0,0,Рыночный комплекс «Новомосковский»,1009.0,,0,0,0,0,438.0,0,0,1,2,0,0,0,0,,0,0,0,0,,0,0,1,3,487.5,268.4,0,1,2,5,0,0,0,0,,,0,1,2,6,15,Мега,45.9,commercial,45.9,,,0
173.0,58.008018,56.250383,92.8,1,8,33,163,0,0,0,0,,0,0,0,1,850.0,255.4,0,2,6,19,0,0,0,0,,0,0,0,0,,,124.1,0,1,3,10,126.7,0,2,3,15,0,0,0,0,,0,0,1,5,340.0,0,4,11,43,137.0,919.6,0,0,0,1,0,0,0,1,745.5,52.3,4,0,4,15,60,,137.0,residential,137.0,,,0
175.0,56.841246,60.605326,9.6,1,8,29,160,0,0,0,11,566.5,0,0,0,0,,370.0,0,0,3,17,0,0,0,0,,0,0,0,0,,,252.1,0,2,2,9,379.0,0,0,1,21,0,0,0,2,615.7,0,0,0,0,,0,1,2,15,169.5,,0,0,0,0,3,7,20,46,39.2,,0,0,3,7,34,,123.6,commercial,123.6,Екатеринбург,437.3,1
176.0,53.418337,58.984918,,0,0,0,0,0,0,0,0,,0,0,0,0,,112.7,0,3,4,21,0,0,0,0,,0,0,0,0,,,488.5,0,0,1,2,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,2,7,27,118.2,895.8,0,0,0,1,0,0,0,0,,57.4,4,0,2,7,27,,118.2,residential,118.2,Магнитогорск,1284.8,1
179.0,58.014622,56.238489,38.8,4,28,66,158,0,0,0,0,,0,0,0,0,,279.3,0,2,3,12,0,0,0,0,,0,0,0,0,,,,0,0,0,0,158.0,0,7,11,26,0,0,0,1,969.0,0,0,0,2,622.8,1,7,10,33,98.0,,0,0,0,0,0,0,0,0,,,0,2,11,23,56,,82.5,commercial,82.5,Пермь,574.5,1
180.0,58.014622,56.238489,38.8,4,28,66,158,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,171.1,0,1,2,4,158.0,0,7,11,26,0,0,0,1,969.0,0,0,0,2,622.8,1,7,10,33,98.0,,0,0,0,0,0,0,2,5,370.1,,0,2,11,23,56,,82.5,commercial,82.5,Пермь,574.5,1
181.0,55.160113,61.40568,125.4,0,8,45,130,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,2,Пешеходный,884.4,261.7,0,1,2,6,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,5,12,37,128.9,824.4,0,0,0,2,0,0,0,0,,,0,0,6,21,97,,128.9,residential,128.9,,,0
184.0,57.909561,59.981239,58.7,1,7,15,25,0,0,1,1,404.3,0,0,0,0,,75.8,1,1,1,7,0,0,0,0,,0,0,0,0,,,459.6,0,0,1,6,497.1,0,0,1,2,0,0,0,1,746.1,1,1,2,9,87.3,0,1,3,5,212.1,909.8,0,0,0,1,0,0,0,0,,,0,0,1,3,17,,212.1,residential,212.1,,,0
185.0,55.162541,61.399832,72.1,3,18,42,124,0,0,0,0,,0,0,0,0,,103.9,0,2,3,6,0,0,0,0,,0,0,0,0,Пешеходный,1023.8,416.9,0,0,1,6,261.7,0,2,5,6,0,0,0,0,,0,0,0,0,,0,0,0,0,,787.4,0,0,0,1,2,2,4,9,60.2,20.9,4,1,8,24,81,,65.5,residential,65.5,Челябинск,347.1,1
186.0,55.26287,61.403191,92.9,1,2,3,9,0,0,0,0,,0,0,0,0,,89.7,1,1,2,2,0,0,0,0,,0,0,0,0,,,62.1,1,1,1,2,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,5,14,217.7,351.0,0,0,1,1,0,0,0,0,,19.7,2,0,0,0,0,,,commercial,97.1,,,0
188.0,55.14591,61.382431,29.6,2,4,13,48,0,0,0,0,,0,0,0,0,,117.2,0,1,4,14,0,0,0,0,,0,0,0,0,,,,0,0,0,0,144.0,0,2,2,6,0,0,0,0,,0,0,0,0,,0,0,0,0,,686.8,0,0,0,2,0,0,0,0,,,0,1,11,24,112,,95.9,commercial,95.9,,,0
189.0,55.195442,61.331784,51.8,2,4,9,25,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,2,,620.9,522.8,0,0,0,2,179.9,0,1,1,2,0,0,0,0,,0,0,0,0,,0,0,2,29,433.9,530.5,0,0,0,5,0,0,0,0,,41.3,8,0,0,0,0,,,commercial,51.8,,,0
192.0,56.838755,60.596136,1.7,5,31,60,173,0,2,6,8,266.6,0,0,0,0,,445.6,0,0,4,21,0,0,0,0,,0,0,0,0,,,,0,0,0,0,120.3,0,1,4,20,0,1,1,1,279.9,0,0,0,1,525.3,0,2,5,21,110.0,880.4,0,0,0,1,0,1,19,51,198.4,,0,1,5,12,43,ТиДЦ «Европа»,92.0,commercial,92.0,Екатеринбург,290.5,1
